channel_id,title,actual_label,prob_lr,prob_rf,prob_xgb,stagnation_prob
UCFqvKeEMGrJfJPEOafy1v4Q,레바스튜디오,0,0.119,0.004,0.0,0.041
UC8rDleR669f72Sha9PQK11A,수니,0,0.113,0.011,0.0,0.041
UC_4hHKHUcs9bGpl_zDAOxvg,캐럿맨 여행기 Carrot man,0,0.106,0.018,0.0,0.041
UCj7o9mtW6vvRGQPjjkTSykg,포테이토 터틀,0,0.109,0.014,0.0,0.041
UCVIS3TPjIOypcwPA6iiQjZw,스튜디오 어서오고,0,0.031,0.092,0.0,0.041
UC8th9Wc-YGKMYy2jPt_1sUw,홍동심tv,0,0.11,0.012,0.0,0.041
UC24BfKRQk_5uZomn0DxW2Ew,공대생가족 GDSF,0,0.072,0.05,0.0,0.041
UCsoAMpTk5pyNg3j3YZ_JueA,팅글리 [ TingGlees ],0,0.103,0.019,0.0,0.041
UCdZX-lHiBTJNqUD0QlyHInw,광덕아,0,0.12,0.002,0.0,0.041
UC4DnB5Ez8LjKBXZDiYRIZGQ,산범 SANBUM,0,0.105,0.017,0.0,0.041
UCg7veoGkqKllfiD3WSZWC3w,SIYEON HAN (시원하다),0,0.108,0.013,0.0,0.04
UCG1RADxhI5DVVTjlBKEQpYw,팔춘월드,0,0.072,0.049,0.0,0.04
UCcjFBc6EZ76yJarqU1AYuhA,오늘의 매드무비,0,0.111,0.01,0.0,0.04
UCDphlnTc9BAXwMK5XA_xybg,토이천국[Toy Heaven],0,0.115,0.005,0.0,0.04
UCCh2AtOWxaIaZjfz_MbbDLQ,JamBeats,0,0.118,0.002,0.0,0.04
UCWf4QKgnTyvmehcRqw-JldQ,공룡,0,0.118,0.002,0.0,0.04
UCPpfTHg0QAHH4WqKZuLzimg,기묘한 케이지,0,0.117,0.002,0.0,0.04
UCLtOnhCSyMjJHVrHu8C0niQ,나는 자연인이다,0,0.116,0.003,0.0,0.04
UCvbwfTVdUQ2Io_pfQKrZbUQ,최은경의 관리사무소,0,0.115,0.004,0.0,0.039
UC2WbWQ3tQNeCRyXBsAeqWhw,빅민 GAME,0,0.112,0.005,0.0,0.039
UCfWtQwSgfy3tm0zUt-PWG-g,MOMOLAND (모모랜드),0,0.065,0.053,0.0,0.039
UC6dN6Rilzh9KmzymxnZGslg,센서스튜디오,0,0.107,0.01,0.0,0.039
UCyn7aoxdLNDZG2ZXXLoVCNQ,쿡피아 Cookpia,0,0.113,0.004,0.0,0.039
UCTFmJtpAC3bm0-X4R2xMwAQ,정훈tv,0,0.11,0.007,0.0,0.039
UCQAY4bQklsP1bZVoH25qNVw,whitneybae vlogs,0,0.113,0.004,0.0,0.039
UCBo3r_IAd1EiFGe1x7GgTLw,디스 이즈 샤이,0,0.11,0.007,0.0,0.039
UC_IYjiKaQBPq-K1Iq4sM-UQ,블랙컴뱃,0,0.097,0.019,0.0,0.039
UCFBfY1hHGla-FpqQfp1KKEg,민짱테레비 [MinzzangTV],0,0.108,0.007,0.0,0.038
UCa4clnMsHg6uJPpxKbxCEmA,마주 - 로블록스,0,0.111,0.004,0.0,0.038
UCBTsPtRCh6ln3IRQFjhjh1A,타튜브 TATUBE,0,0.1,0.015,0.0,0.038
UClYq3PtX2KlEzYB3R6TR3Zg,mc sniper,0,0.113,0.002,0.0,0.038
UC9dDP1j40hd0YfjaGClE6lw,supershinstudio,0,0.034,0.081,0.0,0.038
UC9rpMzC-SjMSrxhQElZDzTw,거제폭격기,0,0.112,0.002,0.0,0.038
UCiubh7VqeQxJ_ejOFP0Cgqw,블랙박스브스,0,0.086,0.029,0.0,0.038
UCTCYh96Ex4lRWMRg0YQvlIQ,라굿템 Lifegooditem,0,0.108,0.005,0.0,0.038
UCWyjY6ykM58LO5ipzRgIzGA,정호영의 오늘도 요리 Kitchen Caden,0,0.107,0.006,0.0,0.038
UCodej4v9byvJgcUmvTaozRA,윤이버셜YUNIVERSAL,0,0.099,0.014,0.0,0.038
UCgTIt7bBru_lnfomQfSnOtA,달파 DALPA,0,0.104,0.008,0.0,0.038
UCfVWxOKzPwSZkEcxXmrH6yw,A급 장영란,0,0.088,0.024,0.0,0.037
UCfC7lLfshm-GGKengvBm_HQ,프로연우,0,0.097,0.014,0.0,0.037
UC1xFZn4tv_uWc-hAmX97agw,시바견 미쓰리 Mi.3,0,0.096,0.015,0.0,0.037
UCjHrKAp_7ZsRVgaXBFIU0cA,건담포스 김건우(Kim Geonwoo),0,0.103,0.007,0.0,0.037
UC4HisgbkrJiPM3GxMuFtAEg,더팁,0,0.091,0.02,0.0,0.037
UCMFtInytGPb98UUCjJHdsQw,재단법인 지관,0,0.103,0.007,0.0,0.037
UCnhZk0ebU5fm9oazpCtc_Sg,GameDO,0,0.108,0.002,0.0,0.037
UCzjiRWjfbtHwdpSLTs0LzUw,진용운,0,0.1,0.01,0.0,0.037
UCFoIqYcGMVfWmvnOKzQsggw,1분엄마 1 minute mom,0,0.107,0.002,0.0,0.036
UCOtSwKUxIIP99lZfQ48Byag,화질덕후 4kOTAKU,0,0.097,0.012,0.0,0.036
UC_cEE92buMQxEBUrQ6YjeuQ,하쁠리의 수다 ASMR,0,0.105,0.004,0.0,0.036
UCIBoeAMqlic3emU6_crV9Vw,개인팟,0,0.104,0.005,0.0,0.036
UCfCU2Gzl7KFx33fhk9imTDw,예또세상 Yeddo World,0,0.104,0.005,0.0,0.036
UCgIArNc-zdwFDmZm0X9QE_A,야구부장,0,0.103,0.003,0.0,0.035
UC-QTYOUwcMm-rWCctXiavzA,규현 KYUHYUN,0,0.105,0.002,0.0,0.035
UCHqvLC2ilL2M4_SpoFiWtuQ,이설 Leeseol,0,0.093,0.013,0.0,0.035
UCB9Ylf1d_3_QHGuiTvkmX6A,거북도사,0,0.084,0.022,0.0,0.035
UClUE7d0UQ7dhLjK1r6xpG9w,예랑가랑,0,0.1,0.006,0.0,0.035
UCyoSQyaCrZHro6F_nBiXIYg,클리드,0,0.101,0.004,0.0,0.035
UCETl9S7_tJVExpGWXn3EEJQ,핫쇼츠,0,0.074,0.031,0.0,0.035
UCZ6IM7_T-bCmr_7DgAKjYxg,피닉스박,0,0.097,0.008,0.0,0.035
UC0w2Xg4UB8ip-QnZnHpFB-g,재롱잔치,0,0.096,0.007,0.0,0.035
UCLJs55bZWMsCBPekt3vssoQ,로이조 TV,0,0.09,0.013,0.0,0.034
UCQ4xRWnQwSFdAMITuPX6mXA,이슬이 Seul TV,0,0.069,0.033,0.0,0.034
UC2T9zrKUzAilUF16icE7Uhw,한반지 영화 예고편 처리장,0,0.096,0.005,0.0,0.034
UChI3EXzhAkRszawlMageKvQ,리춘수 [이천수],0,0.079,0.022,0.0,0.034
UCVILvX9vIp-vMFGmCYJtG3A,잡식맨 JOBXICMAN,0,0.093,0.007,0.0,0.034
UCnoMoEViyPVWsKch6X-N61w,DreamSchool 이윤규,0,0.049,0.052,0.0,0.034
UC3H-HID5QRW8re-5WU4cy8g,Ouvir 오비르,0,0.095,0.006,0.0,0.034
UCKxMSkJHBIpn5b4vUQHYliQ,전북현대모터스 Jeonbuk Hyundai Motors,0,0.096,0.005,0.0,0.034
UCmvqXRPTfMgkKF3MFWylMqQ,HITEJINRO,0,0.079,0.021,0.0,0.034
UCWAGyolTIz5RjfDtY1JrOXg,SOL A솔아,0,0.092,0.008,0.0,0.033
UCtpEqNA1v5iUkS4u1y8vuPw,세상모든무대,0,0.096,0.004,0.0,0.033
UCs4UBgRZbxTQQwD6VecNj_w,오마이스쿨,0,0.09,0.01,0.0,0.033
UCc18Y_SQL76W6g7Er7zq8fQ,T-VIRUS Films (티바이러스),0,0.096,0.004,0.0,0.033
UC_J7XcVfmNzRtSxr7gvh9Uw,백세건강TV,0,0.096,0.003,0.0,0.033
UCIX0AlGuCbiXBGtUiFsLYUw,film94,0,0.032,0.068,0.0,0.033
UC8lCKs70LKNlMUve1P_XSRQ,자동차의모든것[Car&Man],0,0.093,0.006,0.0,0.033
UC6oWpmXIubTw8fMdDP9Abvg,Universe League,0,0.093,0.005,0.0,0.033
UC28KIazhcYzHC4JvHRfMZjg,중고차부싼카,0,0.095,0.003,0.0,0.032
UCNIam-lUt69PyGWFDRYUuzA,한스 HANS,0,0.08,0.017,0.0,0.032
UCq5isc9KTRqBt6ax6kYJO3w,CAC 여행레저채널 |CAC Channel,0,0.095,0.002,0.0,0.032
UCUrCIBJ3ScRAOLgPElscZqA,INBORA인보라,0,0.092,0.005,0.0,0.032
UC4i0dvptG3PokPjMx6r1zNQ,수닝유튜브,0,0.073,0.023,0.0,0.032
UCBHPMXWzZa4RylJ7JbzGsvw,"까꿍이,애개",0,0.088,0.007,0.0,0.032
UC7JbUmyD7g8JH6LvkkQuSZQ,이거해조 원희형,0,0.011,0.084,0.0,0.032
UCyt7xvgOZN5i2U4yUFHpr-A,Ktown4u Universe,0,0.088,0.006,0.0,0.032
UCK4WxhNsloFrA8iUaO92r5g,네이버웹툰,0,0.083,0.011,0.0,0.031
UCapTz8fBuv-mXaRnmO9_UTQ,팍오티비 POTV,0,0.086,0.008,0.0,0.031
UCnwA84tROxLzFSyUl7CI07A,앵보,0,0.089,0.004,0.0,0.031
UCP-m9LlOGk9nVQRug61Exqw,NFROG TACTICAL LAB,0,0.091,0.003,0.0,0.031
UCCsGPRmHOXhF4WTYs7ght9g,세상의모든지식,0,0.081,0.012,0.0,0.031
UCeUJ8B3krxw8zuDi19AlhaA,스프 : 스튜디오 프로미스나인,0,0.073,0.019,0.0,0.031
UCrhgVHA_uAiT9BoGV9qRKvg,San E,0,0.085,0.008,0.0,0.031
UCYmo0HyIbPtyu5QnFZ7-V5Q,얼짱TV,0,0.001,0.092,0.0,0.031
UC-tf6zl3dN2oTpvdTnBKScA,권혁수 감성,0,0.083,0.009,0.0,0.031
UCBquPwf_YEAzCmPpd_tfzAA,매드무비 : MadMovie,0,0.085,0.007,0.0,0.031
UCaAka9CN4naD3FzHX6AvpqA,이연복의 복주머니,0,0.083,0.009,0.0,0.031
UCu6qUKhANKHSszxykjTqCKQ,토깽이네 게임즈,0,0.082,0.01,0.0,0.031
UCVVFt4q2WczlzhOr4V2kYxA,LEE CHAEYEON,0,0.086,0.006,0.0,0.031
UCAsIWngtJwMJWuXhv8-e92Q,이제이레시피EJ recipe,0,0.086,0.006,0.0,0.031
UCoLPofyAZuuq6v4EWrWRguw,회사랑RawFishEater,0,0.082,0.009,0.0,0.031
UCuKbpJK5yOHvY6aVo-mqPWA,느낌적인느낌,0,0.075,0.016,0.0,0.03
UC2hg4PWtZSkmFxeR_g2EiZQ,나태커플 N.T Couple,0,0.081,0.01,0.0,0.03
UCrI6796hIxZdAltnLYiAYRw,토뎀이,0,0.053,0.038,0.0,0.03
UCd-SfbUz8Xa5ypL_EpL3R0A,노래하는코트,0,0.086,0.004,0.0,0.03
UCW5FEe1eiOAKzcnhmeI0Mzw,Ssot쏫,0,0.079,0.01,0.0,0.03
UCEBNRLMrhuE9oTmzpS5umiA,이국주,0,0.087,0.002,0.0,0.03
UCkjk77yUtLnuSalpGrlrG2Q,어바웃펫,0,0.087,0.003,0.0,0.03
UC2jHhn8GMouSKUiauOsiR3w,아이키 AIKI,0,0.024,0.065,0.0,0.03
UCvOA4iVyEXF_W-YkzAACtrA,Happyrim혜림쌤,0,0.083,0.006,0.0,0.03
UC00wMKeoF72UURd3WO9pZHw,장민호,0,0.048,0.04,0.0,0.029
UCepFAcPmJZz46lJN5gdv1Cg,Brown Eyed Girls,0,0.061,0.026,0.0,0.029
UCp77saYy1V_F3dld7GfJrcg,썩쏘TV,0,0.083,0.004,0.0,0.029
UCpqyr6h4RCXCEswHlkSjykA,ProjectMoon Official,0,0.079,0.008,0.0,0.029
UClg692r06EwC_wxYP8SCidQ,새벽핑,0,0.077,0.009,0.0,0.029
UCFsSyiKOtZD7YNt8uXHRlzg,오영주 OH!YOUNGJOO,0,0.077,0.009,0.0,0.029
UC44QE3DVUuDrhUC5yp4zRYQ,라디유,0,0.076,0.01,0.0,0.029
UC_UKEsQBkJ9ZOJkKpJs_54g,요요미 - YOYOMI,0,0.078,0.008,0.0,0.029
UCeAnUT7zm00vcb1BS2-K8FQ,오지는 오진다,0,0.023,0.063,0.0,0.029
UCPwGQuQiIqvUTfa_OKZL7qQ,김해준,0,0.079,0.007,0.0,0.029
UC6t1NCFKCiBUuIbM3ujRRPQ,더빙걸,0,0.0,0.086,0.0,0.029
UCGgxfqy3PjMve7lNY87ivqA,리수 Leesu Blooming,0,0.079,0.007,0.0,0.028
UCfohWjeXlKpfax1SWznOyGg,Mani Land * 마니랜드 *,0,0.083,0.002,0.0,0.028
UCNNuhdRyCjAw50rsQcBf-ug,스파키진진 SparkeyJinJin,0,0.08,0.006,0.0,0.028
UCnql10Qk6jSxlbGW-PAwT6g,김흥광의 북한 NOW!,0,0.079,0.006,0.0,0.028
UC8DE6aei0DOKa1s3PziV8Aw,Awesomepiece,0,0.081,0.004,0.0,0.028
UCdDTt1_znrFq2Qzz-G-QNtg,강효TV 조언하지마 지적하지마JAPANESE AHJUSSI,0,0.065,0.02,0.0,0.028
UCZTjbqrV3s1zIWfEqliBhYA,방구석 리뷰룸,0,0.082,0.002,0.0,0.028
UCraWp23RO7wBq5S2Yifhz5w,임한별,0,0.076,0.009,0.0,0.028
UC_7o1KRF3BwezdYHBpJwV6Q,BROWN TV - 동화・동요・힐링음악🎵,0,0.066,0.018,0.0,0.028
UCr0oBV3TSWoHz7MX4atZ7vw,크로롱TV,0,0.081,0.002,0.0,0.028
UCQA89gPDjJ-1M1o9bwdGF-g,맛있겠다 Yummy,0,0.078,0.006,0.0,0.028
UCKitX3MzbFuVJHoRiYQwEpw,회사원B,0,0.08,0.003,0.0,0.028
UCl3vxBELqwzbjYJlfAhcyJw,브롱부부잘먹고 잘살기,0,0.034,0.049,0.0,0.028
UC5W3wHMAkp6b_8HrhReP5aQ,슈스스TV,0,0.076,0.007,0.0,0.028
UCHnrGMva30gmX1E2NDsqFFw,이제는 지방시대,0,0.08,0.002,0.0,0.028
UCxLc0zV-d2elxan2nc2xRCA,ᄐᄇᄐᄇ TVTV,0,0.046,0.037,0.0,0.027
UCeRn_02zEifLqXxZkTpiXzA,입만산_김루윈,0,0.067,0.015,0.0,0.027
UC20DvGobETQDG_JG048JWAw,윤가놈,0,0.064,0.018,0.0,0.027
UCmZeuRfHYowZhf6odtoaNdg,집마 홀릭,0,0.079,0.003,0.0,0.027
UCGkHMRj74Totyy3nKi-32CQ,손오공,0,0.073,0.008,0.0,0.027
UC7DRERDIJUzxcbwIFeIom3g,낭만고양이,0,0.075,0.006,0.0,0.027
UCKA_6r3CWC76x_EaFO6jsPA,만개의레시피 10K Recipe,0,0.078,0.002,0.0,0.027
UCjb-oBKXwCu9pmObxwKe__Q,네오아카데미,0,0.073,0.007,0.0,0.027
UCy19QDt1F5PIpkH5IuBj_-w,치트키TV,0,0.06,0.02,0.0,0.027
UCazYz_x16xgY6VsE8NlEv7A,N과 함께,0,0.074,0.006,0.0,0.026
UC1MO5uem_t8lRgvIBF9u83w,방앗간 비둘기,0,0.07,0.009,0.0,0.026
UCXzjdB565NpukhkWtu59dlw,필리핀 한량 hanRyang,0,0.069,0.01,0.0,0.026
UCb4bVA5kBfTsZCLaN9iJqjQ,데프콘TV,0,0.076,0.003,0.0,0.026
UC5Z93mqXwoxiaAiB6-MefAg,인범티비 INBUMTV,0,0.075,0.004,0.0,0.026
UCtywiRdHUqEPpt5xCoJ1PGA,선아의 하루 Suna's day,0,0.073,0.006,0.0,0.026
UCCJkwrmhIqWkSFV-sQol4Qw,밍꼬발랄Mingggo,0,0.069,0.009,0.0,0.026
UCI7bDhhETJhlk7dYUhDzLPA,Dept 뎁트,0,0.0,0.078,0.0,0.026
UC2-CQMsh1ghFb2VAMh2Nk6w,Peach Jelly,0,0.005,0.073,0.0,0.026
UCWLdJ-g9j-ZUwlnR7fU1yCQ,강스라이팅,0,0.07,0.008,0.0,0.026
UC9otskL_kd-0CDib_5Lj-mQ,EA SPORTS FC 온라인,0,0.019,0.058,0.0,0.026
UCYVZ6zFmvUmeBmmFD7CJRqQ,금아[KeumTube],0,0.072,0.005,0.0,0.026
UCnv6j0NZGfT6iv3t_-yRzAw,이모저모TV,0,0.074,0.004,0.0,0.026
UCQr8QXrzpIE1yCz7l283rqQ,지하니,0,0.075,0.002,0.0,0.026
UCDT33t5kxs8MkxkqV3MPJHQ,흐림Heurim,0,0.053,0.024,0.0,0.026
UCZ8VLBDq25xm6wPYSBM3PQA,아이엠엄빠,0,0.072,0.006,0.0,0.026
UCUQVGXF4U-PupGCPdIRX4Qw,스포츠머그 - SPORTSMUG,0,0.072,0.005,0.0,0.026
UCZx4PZGDS5IHHoxrFTOCQYQ,샘웨,0,0.069,0.008,0.0,0.026
UCf3b81YFYvGMtx3KBrnpsLg,에바EVA,0,0.069,0.008,0.0,0.026
UC9OxYgkLbz7KgogiCi9tT-w,[Rudy&Pongki] 루퐁이네,0,0.074,0.003,0.0,0.025
UCfveR_tzzmBl79XziG8_9gQ,두유노Do you Know,0,0.02,0.056,0.0,0.025
UCSG0f3bvUvbSle58ETp9z2w,아이돌 라디오 유니버스 IDOL RADIO UNIVERSE,0,0.072,0.004,0.0,0.025
UC6dM99DofLDsfodmxHsIh5w,Vstar,0,0.065,0.01,0.0,0.025
UCkxvX8lNP_TkiLde378oHUg,뚝딱Tooktak,0,0.068,0.007,0.0,0.025
UCyc9sUCxELTDK9vELO5Fzeg,Billlie,0,0.062,0.012,0.0,0.025
UCdh5nloZ9eo5YpZ2DRWwIew,새벽의 축구 전문가,0,0.065,0.009,0.0,0.025
UCHqkva52rIYNgXqSPOk60cQ,예스리아 YESRIA,0,0.062,0.012,0.0,0.024
UClddcwY0DlOYX0lR0sKtTug,코어 오브 아이디어,0,0.072,0.002,0.0,0.024
UCDXkn3VPpnQzWN6Xx3OgVQQ,DSPmedia,0,0.014,0.059,0.0,0.024
UC1oXmhvYHVI2bApphh3IzuQ,정육왕 MeatCreator,0,0.068,0.005,0.0,0.024
UC9B2D-VzslJ_OTUXA8-V_dQ,Yohan Kim,0,0.063,0.009,0.0,0.024
UCgx-QXn63mJalj-BX8kAGpg,작약꽃TV,0,0.059,0.013,0.0,0.024
UCVyhgRCO6WREp3-3dL1-odQ,네이버 NOW.,0,0.07,0.002,0.0,0.024
UCKBzr20577Xcn0LJoRVES_A,무비띵크_Movie Think,0,0.063,0.009,0.0,0.024
UCnWCV3SNQnrrOcABwLJd28A,[철파엠] 김영철의 파워FM 공식계정,0,0.053,0.018,0.0,0.024
UCqaXPyhWGtS_Vt20GQQDSbg,박작가의 크립토연구소,0,0.06,0.011,0.0,0.024
UCobtktl5cCEYuAKLSY0vc2w,허팝 게임,0,0.063,0.008,0.0,0.024
UCFHUplScMiWTjJrtv4hxWmg,도멘TV [DOTUBE],0,0.069,0.001,0.0,0.023
UCdtV_sB8WUWo-P_q3OwNfcw,흑운장TV [BLACKTUBE],0,0.06,0.011,0.0,0.023
UChCqDNXQddSr0ncjs_78duA,우왁굳의 종합게임,0,0.065,0.005,0.0,0.023
UCQrkz3svb0n51AOO7OJMY7w,해피아가리 - Happy I got it,0,0.063,0.007,0.0,0.023
UCuwnt_REmD4YsCtFJRoqjFw,로자르,0,0.051,0.018,0.0,0.023
UCHj3qb7u4WUfUrjlOJtPdKA,호돌이 영상툰,0,0.06,0.009,0.0,0.023
UC_VOIxjBN_WIPKxpPs1omZQ,걸뽀,0,0.058,0.011,0.0,0.023
UCHcWTzTXALcjjfrcsXSCjRg,하루TV [HARUTV],0,0.065,0.004,0.0,0.023
UCFRtL4GPsBsvAoJF0gnSOBA,산골짜기동물칭구Valley Cat Friends,0,0.067,0.002,0.0,0.023
UCIA-LPHNERP2MDUQpp2RVHg,케이,0,0.066,0.004,0.0,0.023
UC2bIYeGlydYyiaRMpuvx95w,HeyMan,0,0.067,0.002,0.0,0.023
UCPgp1ebqCv6i-7N1wj_SSKQ,Muggo,0,0.06,0.009,0.0,0.023
UCVDjIdGqYxRUk-upINopUNQ,쿠킹 프린세스 cooking ,0,0.066,0.003,0.0,0.023
UCMXFSqYCTcB4iIJLwUJaBrQ,심방골주부 Korean Food Recipes,0,0.062,0.007,0.0,0.023
UCwGS2W6UD4dJJU4IK2wyxvw,남도형의 블루클럽,0,0.008,0.061,0.0,0.023
UCIU2ghnE-3MMhLTlh_7hzZQ,남욱이의 욱기는 일상 KNW,0,0.066,0.002,0.0,0.023
UC_VnGdRI_SUZjLAuDDvMOlg,백앤아월드,0,0.06,0.008,0.0,0.023
UCJr77-8lpG_miCbTyxRv04w,약초꾼 이형설,0,0.066,0.002,0.0,0.023
UCTnafh2iyIWh7MhcGBmGU0g,놀라운 토요일 Amazing Saturday,0,0.061,0.007,0.0,0.023
UCdKe_awfdHMV3O13pmA2heQ,DKZ,0,0.05,0.018,0.0,0.023
UC8NmKAjUM0K4TZqNgboNEWA,와코,0,0.053,0.015,0.0,0.023
UC_DMKLY4IR0aJ8EQQsL2LjA,한탄강 청년어부,0,0.059,0.008,0.0,0.022
UClQDmyz9V93lA1mz2VG51ZA,Hoon강성훈,0,0.058,0.01,0.0,0.022
UCt_7uH4Igz0T_K3Qzbs1Wig,캡틴따거 Captain Brother,0,0.059,0.008,0.0,0.022
UCkGHfaOvdHxoqftxHTCEsqg,Hyundai N Worldwide,0,0.014,0.053,0.0,0.022
UCoNPTfleaF58461y-YIAnDA,모아재,0,0.061,0.006,0.0,0.022
UCA2Aoj5nHJcBukGWLMccK7Q,우리집오늘의요리,0,0.045,0.02,0.0,0.022
UCILgj-Cl3aneZBoK3l_gasw,티타남,0,0.044,0.021,0.0,0.022
UCEI5S-nUp2YyYsp91zhygmg,이지무비: Easy Movie,0,0.055,0.01,0.0,0.022
UCXo9Zty0iDDOuUGRXQ0o7og,고탱의 비디오 (Goteng),0,0.052,0.013,0.0,0.022
UCDuFhvz2zt-7kRgL2jlswGA,율희의 집,0,0.06,0.004,0.0,0.022
UCWJBrDmcddN9KCrXBHpWmCA,SIMZZANG [심짱골프],0,0.051,0.013,0.0,0.021
UCI12997XPVFXSXrHeqZwTLw,맛삼인,0,0.054,0.01,0.0,0.021
UCRpdlPk671uOMiBtf5HtB3Q,개리형,0,0.054,0.01,0.0,0.021
UCNvGiN93jKCp39Jsq31BMmg,노돌리,0,0.057,0.006,0.0,0.021
UCoMOq3pwQqm0UvJm1EBIzRA,미키광수,0,0.05,0.013,0.0,0.021
UCakeOIffRW7TGwNKXDVafBQ,임진한클라스,0,0.053,0.01,0.0,0.021
UCLAnQ0Obma1aAvRUDuHAMJA,Mwave,0,0.044,0.018,0.0,0.021
UCaF15sSaClwGVpz-QV0ZzHw,나연이즈백 LPGA Na Yeon Choi,0,0.058,0.005,0.0,0.021
UC5m1d4sPHnpcLCJEu3j2FpQ,최민준의 아들TV,0,0.052,0.01,0.0,0.021
UCXdZ5Q0U6RV3yG9s_Q3ua9g,그로잉살롱GrowingSalon,0,0.056,0.006,0.0,0.021
UCC7bElwd29qpkgLo0j3l3Qw,본심,0,0.05,0.01,0.0,0.02
UCWWnWFPkfXMIjxNhBu5qVtg,매일제히,0,0.057,0.003,0.0,0.02
UC9tIwGVzon1Ac56BqI_9JAQ,아뽀TV,0,0.049,0.011,0.0,0.02
UCmHT58UeTIcHaapDNeTWKug,딩고 헬스 / dingo fitness,0,0.056,0.003,0.0,0.02
UCL_IvtOZo6sONpiydbzzHpA,JUNE,0,0.051,0.008,0.0,0.02
UCwbNX_OlKKjtonGUW6kpOfw,이금희 '마이금희',0,0.05,0.009,0.0,0.02
UCZgI5WTYh_1LWNexiHNH7QQ,최고기 요리 쇼츠채널,0,0.05,0.009,0.0,0.02
UCLAgUdDB5AacEGtPqyTBD0w,드립팩토리 [Dlib Factory],0,0.046,0.014,0.0,0.02
UC3wA0h62pmP7wxSGRNMQTvQ,삐야기,0,0.054,0.005,0.0,0.02
UCBI358fz-T5OgoU6yGf_lmw,BOYS II PLANET,0,0.051,0.007,0.0,0.02
UCGS6cF75ZieNdszK_3BrQZQ,급식걸즈,0,0.047,0.012,0.0,0.02
UC27n26_WLU3ddjZRSRyo3kA,득음훈련소,0,0.032,0.027,0.0,0.02
UC5cVWAEzenhFyup2kRcouhQ,아임레이나 I'm Raina,0,0.054,0.004,0.0,0.019
UC4dCg_iioDqyBLEnUA7BvKg,WorldCom EDU,0,0.041,0.017,0.0,0.019
UC5qsXOIsLbkEIP4DI7xWOlg,소풍왔니,0,0.048,0.01,0.0,0.019
UCL-axTTU43IxYjjtHbjgtZQ,무조권(KEEP GOING),0,0.04,0.018,0.0,0.019
UCNK0-1KNIwowKzZu6tSjqsw,라이프타임,0,0.037,0.021,0.0,0.019
UCVEzR8VHu0JC5xlTr53cMwQ,DKDKTV,0,0.05,0.007,0.0,0.019
UCAaLhok91QDrweyuDRsmjqQ,킴성태TV,0,0.042,0.014,0.0,0.019
UCj-dtq6jHfj4_fufifPzMEQ,ONEWE,0,0.046,0.01,0.0,0.019
UC-2wa6jvprl7hfCpvw0ULzg,오버워치,0,0.032,0.024,0.0,0.019
UCT7njg__VOy3n-SvXemDHvg,Core-A Gaming,0,0.048,0.007,0.0,0.018
UCMyB-XGM7dcovuPoKeunAMQ,인스펙팅룸 InspectingRoom,0,0.043,0.012,0.0,0.018
UCRfhKf6ea4Umh_-6OFOUbmg,김부타야옹,0,0.048,0.007,0.0,0.018
UCeZH1HBFB2cTJFdUFh6Cz6w,어쩔수없는윤화,0,0.046,0.009,0.0,0.018
UC8DdZkTABAnSBvoRknqOTOA,리얼:타임:러브,0,0.049,0.005,0.0,0.018
UC48NSSfUBsmL0k0wKxSqRkw,릴카,0,0.043,0.012,0.0,0.018
UCWlwaqMam9GueCmnwT1VYDA,도토리TV Dotori TV,0,0.04,0.015,0.0,0.018
UCqFt6raBlXK-qJCWsTKW62A,코브,0,0.046,0.009,0.0,0.018
UCzuC9opEFJ7HX2vgToeFwdg,주식랠리정보TV,0,0.045,0.01,0.0,0.018
UCns4Qg50SKaylIG1cErmvng,송병구TV,0,0.046,0.008,0.0,0.018
UC8Npr6UfHqOmnCe9oGdXKyA,아씨,0,0.049,0.005,0.0,0.018
UCfsNuo871ShOAsbQuFyksQA,성용,0,0.043,0.012,0.0,0.018
UCFhF5oooL5ugxHKvTxBD75Q,땅집고,0,0.037,0.017,0.0,0.018
UC_pjuSgLRvGFAsita_Dvsiw,고나고,0,0.045,0.009,0.0,0.018
UC11JdrDl3cqngtZohrCuARw,블던,0,0.047,0.007,0.0,0.018
UCYDg0_mq6Ik8V2nF72mfDPw,T1 Keria,0,0.042,0.012,0.0,0.018
UCdV79O72wNg4Trqsc_934TQ,Zaty Farhani,0,0.051,0.002,0.0,0.018
UC_Aly3X5CdojHdRDGmKi1ow,엔스Ens,0,0.05,0.003,0.0,0.018
UCop_-8RXaAEpatMq7scX_Gg,하성운 HASUNGWOON,0,0.04,0.013,0.0,0.018
UCRqYpgUV0xPDWignRgTzp6g,ColorScale,0,0.045,0.008,0.0,0.018
UCw7ktC358ntLnOvoOT8vCJQ,승아로운,0,0.045,0.008,0.0,0.018
UCKw7Jsu2cMU_D4yK8VMms1Q,이연LEEYEON,0,0.051,0.002,0.0,0.018
UCJl_l4tC08dfI3oTGG9C5aA,김치귀신 마이 Kimchi Ghost Mai,0,0.046,0.007,0.0,0.018
UCL0DDCStyO4NeAFJoN_cO8Q,애림 AERIM,0,0.044,0.008,0.0,0.018
UCPtO09ZhqgCYo1bDrtEbtZA,루미,0,0.044,0.008,0.0,0.017
UCRpiYIlKLwSa5OdAm8ozorw,원투펀치 Plus,0,0.046,0.006,0.0,0.017
UCnet0ISpaEA3oyteCLh73lA,이수날,0,0.027,0.025,0.0,0.017
