channel_id,channel_title,regularity_score,mean_interval_days,std_interval_days,max_gap_days,cv,outlier_ratio,gap_ratio
UCpCjTTLS9aZxdPrZfiRuaOQ,Enjoy Toys Shin,0.6112,34.9,47.9,182.0,1.37,0.1224,5.21
UCepHesz_5Lwr7qRaqjB-p1A,Dplus Kia,0.6111,1.2,1.5,7.0,1.285,0.0816,5.91
UC_TSipLXGlfnrHdZubDzHpQ,딩가의 회전목마 DINGA,0.6108,15.3,19.2,92.0,1.255,0.0816,6.03
UCxQXvvaqwA2NzPXs5775ogw,M드로메다 스튜디오,0.6108,0.6,1.4,5.0,1.443,0.1224,5.0
UCZG3iL21a97qvocCziiNxDQ,짐미조,0.6103,2.4,3.3,12.0,1.369,0.1429,5.03
UClddcwY0DlOYX0lR0sKtTug,코어 오브 아이디어,0.6103,5.5,6.4,35.0,1.162,0.0816,6.38
UC7ivwVWF0tT9T-8egmWQ2Zw,슬기 SEULKI,0.6102,19.7,21.7,130.0,1.103,0.0816,6.61
UCL0DDCStyO4NeAFJoN_cO8Q,애림 AERIM,0.6101,3.4,4.3,20.0,1.256,0.102,5.83
UC6aF-skLT_1X6cdPJxVJXxQ,이루의 마인크래프트,0.61,3.9,4.6,25.0,1.172,0.0816,6.35
UCFyzGa2KYUAwwuJU-z0EjnA,줄리엔강 엔강이형,0.6097,1.6,2.4,7.0,1.517,0.1633,4.4
UCNth1SaCfdjPg9WFQYtqAfw,버더동 [버츄얼 더빙 동아리],0.6097,2.1,2.7,12.0,1.28,0.102,5.76
UCg7veoGkqKllfiD3WSZWC3w,SIYEON HAN (시원하다),0.6096,12.3,15.6,79.0,1.272,0.0408,6.44
UCEVUOGNvbrhxTGswrmYssow,이승현MinJaTV,0.6096,8.3,9.6,53.0,1.159,0.0816,6.41
UCvvY6E0QJV0MEQBaHkTPrsg,Jenny Crush,0.6094,20.3,22.9,133.0,1.127,0.0816,6.54
UCByq-1ptu3MhFzdENEHTf4A,신짱 godjjang,0.6093,3.0,4.0,18.0,1.302,0.0816,5.92
UC_CCESx_buyR2ZCPPZr3OAw,믿고듣나연,0.6092,4.5,5.7,28.0,1.273,0.0612,6.24
UCVZ0SJNurJAv-6hV5VEGB2A,꽥,0.6092,1.3,1.9,7.0,1.395,0.1224,5.2
UCpnrai4Ew3EoQuxfxf_8lfQ,LUXXTV,0.6091,2.9,3.8,17.0,1.307,0.0816,5.91
UCzP3gUCvOD22keyM9nKLpFg,윤쥬르 YOONJOUR 장윤주,0.6089,0.8,1.5,5.0,1.466,0.1224,5.0
UCroM00J2ahCN6k-0-oAiDxg,아이네 INE,0.6088,4.2,4.8,29.0,1.151,0.0408,6.9
UCB0iI4S727iXExTQvEVG4UQ,미아 Mia,0.6083,2.9,3.5,19.0,1.203,0.0612,6.51
UC_cEE92buMQxEBUrQ6YjeuQ,하쁠리의 수다 ASMR,0.6082,5.5,7.6,30.0,1.39,0.102,5.46
UCKitX3MzbFuVJHoRiYQwEpw,회사원B,0.6082,23.5,27.8,145.0,1.182,0.102,6.16
UCL-AUQNGVO7eOyqaVN_tiMQ,"그림처럼_살림,일상vlog",0.6082,18.0,23.0,117.0,1.273,0.0408,6.49
UCk9AOKkcVMwDH__MbWrFoeg,짱호,0.608,1.4,2.0,7.0,1.462,0.1224,5.04
UCHhjSQJcWB9FeCJSxIJQ0sw,INNI 이니,0.6077,16.7,21.7,96.0,1.303,0.102,5.76
UCLtZE7A3iN-oysHf5_vJYBA,병병병,0.6077,42.0,51.2,270.0,1.22,0.0652,6.43
UCBa9U1nh3fe2lBx3a0R0Skg,택신TV [BISUTUBE],0.6075,0.7,1.3,6.0,1.297,0.0816,6.0
UCvK--hbdMSweh6ExmiY4ljA,1분 뮤지컬,0.6072,15.0,16.5,98.0,1.098,0.102,6.52
UC72gADGpEeVMUXzWUbbEcuw,bambinori밤비노리,0.607,12.8,16.3,78.0,1.274,0.0816,6.1
UC3cTPxMUYOroVevd77z909g,코인왕 알트,0.6069,0.9,1.3,6.0,1.304,0.0816,6.0
UC7xrN8sK99nXgE_wL-3f7Kg,SM STATION,0.6065,26.0,36.7,142.0,1.41,0.102,5.46
UCt15X5eHLwyP8PpNtQTkuDQ,Official dopa,0.6064,2.1,2.6,14.0,1.215,0.0612,6.53
UCd8pxBWGe8TffwJQxUzPqZQ,런앤런[숏츠],0.6064,1.2,1.6,7.0,1.299,0.102,5.81
UC5Oq6jxwXcIHMAnKvOluWcg,안스타,0.6059,2.3,2.9,14.0,1.245,0.102,6.02
UC9ykpUKKfG7sy3jXISlOhXw,가장(멋진)류진 petiteRyujin,0.6055,0.6,1.2,7.0,1.155,0.0408,7.0
UCSQPjdpKtG7egh3qmOcUn1w,아롱다롱TV,0.605,9.7,12.2,64.0,1.262,0.0408,6.63
UC7qzaxgXSbOBtjv4ppGDsxg,화니의 주방,0.6047,5.3,6.8,34.0,1.275,0.0612,6.38
UCfldmTAkWErTcbiAA9GeVxg,leeanfilm리안,0.6046,9.0,10.7,62.0,1.189,0.0408,6.9
UC_zXObQdOXbUGe8IyVRcpSw,융덕 Yungduck,0.6045,1.1,1.4,7.0,1.286,0.0612,6.35
UC_tcp7hQs-LLXdQ32GbyFjw,강지민 통기타가수 Kang Jimin Live concert,0.6045,3.6,4.0,26.0,1.102,0.0408,7.24
UCWAFtWIMxR_Qpjh_sWbmwyA,Den 덴,0.6045,1.4,2.0,7.0,1.455,0.1429,4.97
UCdDTt1_znrFq2Qzz-G-QNtg,강효TV 조언하지마 지적하지마JAPANESE AHJUSSI,0.6042,9.4,11.8,61.0,1.255,0.0612,6.47
UC117YBQAv8PiIjKTO9QX2Tg,멸치 myeolchi,0.604,29.0,35.5,179.0,1.222,0.102,6.16
UCJScFhgZV254qGkEOCJVB9Q,닷페이스,0.6038,6.2,7.8,39.0,1.256,0.0816,6.27
UCvgQb81vut4ERrKnJfkpCOg,괴짜TV,0.6037,1.2,1.6,8.0,1.273,0.0612,6.43
UCZr3cu75jx6Sz-6KRQ50ySA,널 위한 문화예술,0.6034,1.1,1.5,6.0,1.455,0.0816,5.65
UC6SSDAsu4E06brZG-QNSuLw,행가집,0.6033,2.3,3.0,14.0,1.271,0.102,6.02
UCb4bVA5kBfTsZCLaN9iJqjQ,데프콘TV,0.6032,1.3,2.0,7.0,1.532,0.0816,5.44
UCHNU_M38dGr2-TLLsXK9bKQ,퀴즈코리아,0.6026,1.5,2.2,7.0,1.475,0.1633,4.76
UCw7FqLmYfW-nAVhEd_grcZg,이중선,0.6022,11.2,14.3,73.0,1.269,0.0612,6.49
UC3auHzis8Hm8WI_6UzAs8Zg,조닭발,0.6017,4.2,5.8,24.0,1.375,0.102,5.74
UCJKHQo1jHPwk05qbki69Dew,J Drama,0.6015,9.9,13.7,57.0,1.378,0.102,5.74
UCB11SAf7WSN4GrCquKoOHrw,주연 ZUYONI,0.6014,1.0,1.4,6.0,1.363,0.0816,6.0
UCklDsqQMGPYIMpIhQ5Jz6jA,모양몬 로블록스,0.6011,5.1,6.1,35.0,1.191,0.0612,6.81
UCfbn_7tdW97URJyy865cIdA,김일오 15KIM,0.601,21.4,27.4,130.0,1.28,0.102,6.07
UC9thBCaJFBYplPEGTJJeBvw,프로파일럿,0.6006,1.0,1.4,6.0,1.443,0.0612,6.0
UCgIArNc-zdwFDmZm0X9QE_A,야구부장,0.6004,0.8,1.6,5.0,1.574,0.1224,5.0
UCjGoJbTmFYjd5OnPRUur02A,김강민_Kim Kang min,0.6003,0.3,1.1,7.0,1.092,0.0816,7.0
UC4yk_AEHnHRJXSH4RmZQ0eA,권민제 MINJE KWON,0.6,38.6,48.1,240.0,1.247,0.102,6.22
UCRmShE13u8THvf_ptRVktRg,10CM_Official,0.5996,3.4,4.8,20.0,1.379,0.102,5.8
UCuTKrQEt651z729A9-S8hZw,바라던 바다,0.5995,2.2,2.7,15.0,1.182,0.0816,6.68
UCQLfdihF1WwbuVcgJq6x6Iw,LookSam,0.5994,0.8,1.3,6.0,1.254,0.1224,6.0
UC9JlObZnbOirT4_iyPGrdcw,러너꽃빈,0.5994,1.6,2.0,10.0,1.273,0.0816,6.36
UCn0BIl8oUlmlcCTwRjnZPuA,루다의 댄스 연구소 Ruda's Dance Lab,0.5993,0.5,1.4,6.0,1.387,0.0816,6.0
UCefN2fe9ZDj16yTHM9dgaXA,캡틴 파추호 Captain PaChuHO,0.5993,1.4,2.0,9.0,1.388,0.0612,6.21
UCySazY_iw_LlE6WHyQXuZ6g,고고다이노,0.5992,0.6,1.3,6.0,1.32,0.102,6.0
UC2nkWbaJt1KQDi2r2XclzTQ,얄팍한 코딩사전,0.5992,13.3,17.1,84.0,1.287,0.0816,6.32
UCfKywutMRQVG1C9Jl0a-07Q,밀란이네 시트콤,0.5989,5.2,6.5,34.0,1.236,0.0816,6.51
UCZ_6p93N_kL-k8_597xiskA,김건우,0.5985,22.9,33.1,129.0,1.447,0.102,5.63
UChFaTFPk7FVsI3Xi30tLS8Q,홍설 HONG SNOW,0.5982,9.1,11.0,62.0,1.214,0.0612,6.83
UCwvuDW6OjHyAcQUms9X31dg,한나TV,0.5981,19.6,28.1,107.0,1.435,0.1224,5.47
UC00wMKeoF72UURd3WO9pZHw,장민호,0.598,7.2,9.6,42.0,1.325,0.1224,5.81
UCS5qmPFj36fK7fML6gYcZSQ,Eunzel ASMR 은젤,0.5978,12.0,13.7,91.0,1.136,0.0204,7.56
UCcM_a-QXJmGadKVcl3-cdqg,팝핀현준,0.5976,1.5,1.9,9.0,1.284,0.1224,5.96
UC8Icvoedxf-HwIKm6o2Gzlg,TNX,0.5975,1.0,1.5,6.0,1.448,0.0816,5.88
UCBcFgDKnfyw8GjcHw90MlXA,하루아루TV HaruAruTV,0.5974,36.7,53.7,198.0,1.466,0.1224,5.4
UC6jh6fov4G5Pb8Pgy1DJDEA,DJ티비씨,0.5973,3.2,3.8,22.0,1.198,0.0612,6.91
UC9Amgn24YSvlyzKWynKZh-w,노보스인더스트리 NOBOSSINDUSTRY,0.5973,1.2,1.7,6.0,1.477,0.1429,5.16
UCW5FEe1eiOAKzcnhmeI0Mzw,Ssot쏫,0.597,7.0,11.5,36.0,1.648,0.102,5.14
UCTywCfelc8J9KRP0IkQGI9A,DongDongE 김동현,0.597,12.8,15.3,89.0,1.192,0.0612,6.94
UC8RgkxM4r-peMjEY-jI4Jzw,고수 GOSU,0.597,6.4,6.8,50.0,1.068,0.0204,7.85
UCWKOpSuESpxuflb_zsm5W0Q,지유롭게,0.5969,1.7,2.3,11.0,1.306,0.0816,6.34
UCsH6d5ab26zDfd9cavpJumQ,러닝그라운드,0.5968,8.2,11.6,48.0,1.404,0.102,5.82
UCNNuhdRyCjAw50rsQcBf-ug,스파키진진 SparkeyJinJin,0.5966,10.7,13.0,74.0,1.21,0.0612,6.89
UCH33CJMcI0XZUpIhWRHiUuw,붕괴: 스타레일,0.5961,0.9,1.3,6.0,1.288,0.1224,6.0
UCHXnnasv33y-tDilXip8s9A,이웃집수달 Zoo Family,0.5957,8.8,10.6,61.0,1.203,0.0612,6.95
UCfela5_jdX8ZKhGGaxyel9g,찐엔딩,0.5956,9.3,11.9,62.0,1.283,0.0612,6.68
UCvj8E2-Gh14_0koba0h_7Dg,하드코어핫바리,0.5954,25.6,35.3,163.0,1.379,0.0612,6.37
UCfC7lLfshm-GGKengvBm_HQ,프로연우,0.5953,1.0,1.5,6.0,1.475,0.0816,5.88
UCBoQ8_HIOVbOA_FuYtTapqA,유정 YUJEONG,0.595,4.5,5.1,35.0,1.118,0.0204,7.73
UC6X_tUVkx8O9UixT-B3yK5Q,Audacy Music,0.595,1.1,1.6,6.0,1.481,0.1224,5.44
UCoUDrzyCl1IwU602xdTsM-g,소근커플 S.K.Couple,0.5949,0.9,1.1,7.0,1.14,0.0816,7.0
UCdUlCaxi7gx9Q-WDVDe30YA,배스킨라빈스,0.5945,4.1,5.9,22.0,1.44,0.1429,5.36
UCYIHDeG1tLCuO9rMNVHubJg,여행자메이 [Traveler May],0.5941,4.4,5.8,30.0,1.315,0.0408,6.84
UCmJ4DkPFPzjR2TkJ7lXSQWw,윤루트,0.594,3.5,5.0,22.0,1.431,0.0612,6.27
UC2WbWQ3tQNeCRyXBsAeqWhw,빅민 GAME,0.5936,3.5,5.0,20.0,1.411,0.1224,5.7
UC0IOhbfmgI2-k73cLj2ylaw,김말썽🐴,0.5932,12.3,16.0,77.0,1.302,0.102,6.27
UCeuDXPTV54EIM1G8ZOzZBrQ,곰민영,0.5929,2.6,3.9,14.0,1.507,0.1224,5.44
UCNm6slF7eLVBZy1rG5zYRPA,강은아euna,0.5924,3.4,4.8,20.0,1.391,0.1224,5.8
UC93s-VhhKysH8nenm_-ZR0Q,조이차니JoyChan,0.5923,3.9,4.7,26.0,1.205,0.102,6.64
UCJvsx6Vr0n2VCwr07LBwF9A,일하다디자인,0.5919,2.2,2.8,15.0,1.264,0.0612,6.87
UCF8W68PS2Ltz17lTDSptDvg,천뚱TV,0.5918,9.4,12.2,64.0,1.289,0.0612,6.79
UCY1Q5h_nPk3onGmTcepLorg,이상한 나라의 꿩유갱 Sandy Kwon,0.5914,7.9,10.7,52.0,1.356,0.0612,6.58
UCxv6SRNqPZfgwgPNomcPetg,smile -wA-,0.5913,0.5,1.3,7.0,1.296,0.0408,7.0
UCbv7Dcn5iNrAyd3GwgVHkIQ,Disney Korea,0.591,1.2,1.9,7.0,1.544,0.102,5.62
UCr4mPLMAemynP0lCB_Y2ADQ,U-KISS,0.5909,47.8,70.8,298.0,1.48,0.0612,6.23
UCWaWvDRyhmSKOQWah7t7wuA,일일칠 - 117,0.5908,0.9,1.5,6.0,1.488,0.0816,6.0
UC8AD5KHdsFzp8qoJvS4YSYg,Warner Bros. Korea,0.5908,0.8,1.3,6.0,1.344,0.1224,6.0
UC69uMhRJcUnvMnMxKT2SS0w,봉준,0.5907,2.6,3.1,20.0,1.175,0.0204,7.66
UC5Pfe-lFM7WozkH5CDLfupQ,WaveyaTV,0.5904,36.8,53.0,226.0,1.442,0.0816,6.15
UCbY7nfn_euNV4xMQAUzd60Q,CHUL SOON HWANG,0.5903,0.6,1.2,7.0,1.242,0.0612,7.0
UC-NiIeWEem2yb9Zq-p9glsg,맛즐 ; 조이풀푸드,0.5897,4.5,6.5,28.0,1.439,0.0816,6.18
UCj2Rx-rb_g0lu1-dn2seZ2w,drighk fancam 2015,0.5893,1.1,2.0,6.0,1.714,0.102,5.25
UCi_IoQN5pb2AUdmZwLhi2Ig,진솔쓰Jinsolss,0.5892,2.9,3.6,21.0,1.277,0.0204,7.35
UCj9LQu5-mfrf6imcyrnZfug,김레인,0.5892,5.8,7.1,41.0,1.225,0.0612,7.1
UCIXvXBYSc9fQ7Ri5SM1r8xA,라이너의 컬쳐쇼크,0.5891,7.0,9.8,46.0,1.392,0.0612,6.55
UCyEpopZt3K2z_mwcB7C3avg,바다중독자,0.5885,5.6,6.5,42.0,1.162,0.0408,7.57
UCsrbCXItyb8kPHFz3TVI5Vw,이상한나라의청소부,0.5883,2.1,2.5,14.0,1.195,0.1224,6.6
UCi3BnqSK4DPzRj8szUeLIQA,하나나 Hanana,0.5882,31.4,44.4,198.0,1.414,0.0816,6.3
UCB9etEztDELjmiVu8kP5R-g,빌리온에어 Billyonaire,0.5882,32.9,42.1,229.0,1.278,0.0612,6.95
UC3ZQbE9FKR8TwHYqTNcIXQQ,HOONION,0.5879,3.3,4.8,19.0,1.45,0.1224,5.78
UC9Ozb41qlL1CTnlsaxmKaGw,안소희,0.5878,6.4,7.4,49.0,1.148,0.0408,7.65
UCLh1Ar5Rw5UckEFiH8KqVaA,빠퀴2tv,0.5878,8.2,10.4,56.0,1.261,0.0816,6.81
UCgDgtCXMcNZ51QZ16K3M5cQ,유리하다,0.5878,1.0,1.5,6.0,1.525,0.0816,6.0
UCfHsXdttq6t-59HaJKgk5uw,헬창TV | Physical World,0.5877,2.0,2.4,13.0,1.25,0.102,6.64
UCd6vghLntg9fNeQR91kmlYA,크크민TV,0.5877,28.4,39.5,182.0,1.39,0.0816,6.4
UC5RIONX9G_2zb_x4SRJgBbQ,병맛교수,0.5874,8.3,10.7,56.0,1.29,0.0816,6.73
UC9gW47NqzI1x7e8qsflvUUw,한별Hanbyul,0.5872,17.2,23.0,117.0,1.337,0.0612,6.79
UCDaYQyEp5BEbSo_gGUlFRaw,마롱 marong,0.5872,2.3,2.9,17.0,1.248,0.0408,7.31
UCzDmGDR5RdahQkLCBoWlTEg,FC 온라인 Esports,0.5869,0.7,1.5,6.0,1.46,0.102,6.0
UCMYJw-gH6-_LNQzhqfYgDbg,뻘짓연구소,0.5868,3.3,4.1,24.0,1.229,0.0612,7.17
UCrI6796hIxZdAltnLYiAYRw,토뎀이,0.5867,11.6,16.2,72.0,1.395,0.102,6.2
UCkTou95-Hb_GJ6IG5MxuyDA,릴루렐루 LilluLellu,0.5865,13.2,17.6,90.0,1.335,0.0612,6.83
UCahZQYrxOsOU02RSHDY9Qgg,줌인센타 zOOm in Center,0.5864,1.3,1.8,9.0,1.348,0.0612,6.78
UCQHb4hhZ6PVkhNHttzlQmVw,샨토끼,0.5864,5.6,7.1,41.0,1.264,0.0408,7.28
UCVE-zq_yK_InhsVaJPQEttw,캡틴라미[captain ramy],0.5863,3.4,4.5,23.0,1.307,0.0816,6.71
UCLLlKJZVbeUTzwjVM7Lx9kg,TSENT2008,0.5863,2.3,2.9,16.0,1.257,0.0816,6.88
UCiiC3grOarOVIg5LZgXJnWw,민호타우르스,0.5861,16.7,23.4,104.0,1.397,0.102,6.21
UCAh1WZDXiD8aVUEVU7x_q5g,끼불이_kkibule,0.5859,4.5,6.7,28.0,1.475,0.0816,6.21
UCHKycLUVDq07akK97DJ0Hlw,COYOUPU TV [코유뿌 TV],0.5854,8.3,10.2,56.0,1.234,0.102,6.78
UCSOYF1lZgyK6c0iRK_0mlBA,달님 DALNIM,0.5852,5.0,6.7,35.0,1.353,0.0408,7.03
UC4YWYyS8bb0W205lLC3kncg,브레드쿤ブラッドくん bradkun,0.585,17.5,23.3,113.0,1.333,0.102,6.45
UCZrdvFEyELqLOAiTWhhH4Lg,유슬비 YOOSEULBI,0.5849,3.0,4.1,20.0,1.374,0.0612,6.76
UCmKTebUnJbeWuhUHSxsEDhQ,웨이랜드WayLand,0.5847,1.2,2.0,6.0,1.66,0.1633,4.9
UCIchCOLwLBMD87quHlNuXjQ,울산큰고래 박성주,0.5846,3.6,4.4,25.0,1.238,0.0816,7.0
UChLGxPXbXU_xIxTfTTMGn5g,코미디빅리그,0.5844,0.2,1.1,8.0,1.142,0.0204,8.0
UCPpYonu8HMQCvNVcG2xYgwA,Soy ASMR,0.5843,9.0,10.4,69.0,1.166,0.0408,7.7
UCWmkrCwxD6PK5moIQI1fNDw,씨넷코리아 CNET Korea,0.5843,1.7,2.4,11.0,1.397,0.0816,6.49
UCQmu3URPR1PXJUZPQTD4QZQ,희극인즈,0.5842,1.6,2.0,11.0,1.269,0.0816,6.91
UCgiYYA1R_LAZ0lUXfKoaTwg,홍성오빠 hongseongobba,0.584,17.4,25.2,103.0,1.45,0.1224,5.92
UCCXeZkv4-v2TlH_J49I_icw,휴복,0.5839,2.5,3.2,18.0,1.275,0.0612,7.11
UCCn0jN1hH5m6hMOB51WyAKw,세호가중계,0.5835,4.5,6.9,27.0,1.517,0.102,5.96
UCFsyeRb-ShbdPQ2azhd6-fg,주펄,0.5834,3.3,4.4,21.0,1.358,0.102,6.43
UCyEnU_n1Y5Cqj7-CjkF6ykw,우깡YOUTUBE,0.5831,13.2,17.2,93.0,1.304,0.0612,7.04
UC_4hHKHUcs9bGpl_zDAOxvg,캐럿맨 여행기 Carrot man,0.583,4.8,6.6,33.0,1.374,0.0612,6.82
UC6-4JXxy7l8CmxEZXxIn_EA,HigherSelfKorea,0.5829,26.6,39.8,149.0,1.497,0.1429,5.61
UCGPfjyMkN7uAmzfRpXL-AxQ,겨울서점 Winter Bookstore,0.5827,13.5,16.7,98.0,1.24,0.0612,7.28
UCIYOI59PWwwOtsXmTnLOp_w,ASIA ARTIST AWARDS 스타뉴스,0.5821,0.7,1.5,6.0,1.519,0.102,6.0
UCr43ZC-jqXwR869iTBSNcag,겨울 WINTER,0.5817,3.8,5.4,24.0,1.412,0.102,6.32
UCzlZ-o36GFz_hTB2br_Noow,미니월드 Minni,0.5816,6.7,9.4,43.0,1.393,0.102,6.38
UCaNGiz6D2vHP7XLj9d5691A,홍구네,0.5813,7.5,8.9,58.0,1.189,0.0408,7.72
UC6dM99DofLDsfodmxHsIh5w,Vstar,0.5812,4.6,6.7,30.0,1.44,0.0816,6.48
UCd8xyy-IewOX3xDdjx5q_5w,정연네집밥,0.581,3.5,4.2,25.0,1.216,0.0816,7.21
UCYAvG7-sBBztgDtwKil1RTQ,JM,0.5809,1.4,2.0,9.0,1.388,0.1224,6.21
UCEzvxHNrMzAP0HH7QDmd8Pg,난닝구TV,0.5806,1.2,1.7,7.0,1.457,0.1224,6.02
UCiTLwHRJoAyxCdrHX81BMUw,you.will.knovv,0.5803,24.9,38.9,148.0,1.563,0.102,5.94
UC-YuM9j7aT4pkXGICFurAiA,차예련 chayeryun,0.5801,1.6,1.9,12.0,1.185,0.0816,7.35
UCNpVpZxVFj1dzd-6hj4vG0g,코리안 타노스 김민수,0.58,2.6,4.1,16.0,1.581,0.0816,6.13
UC2KmG_o7JZcPr052P87GdsQ,이승윤,0.5798,4.5,6.2,31.0,1.384,0.0612,6.9
UCb3XMd6KgVhp48VcJAqEeiw,RE:REVOLUTION [혁명의 심장],0.5798,4.8,6.3,36.0,1.319,0.0204,7.54
UCPteEGbatxsfN4sLcZsnJBQ,아이빌리TV,0.5797,4.1,5.1,30.0,1.249,0.0612,7.35
UCNxywnbXT-F9DAYxQn1BdPg,OTHANKQ,0.5796,6.4,9.2,41.0,1.425,0.102,6.36
UCTo4z9G0AMGtEo3N6A6SSeQ,바다곰 조해웅,0.5794,2.5,3.6,16.0,1.459,0.0816,6.48
UCYDg0_mq6Ik8V2nF72mfDPw,T1 Keria,0.5791,21.0,31.7,129.0,1.509,0.102,6.14
UCyWmhgJ3talmk3H5GdmjHfg,Gadget Seoul,0.5789,31.1,43.7,221.0,1.402,0.0408,7.1
UC9KQaCA_EMobJUxZszQ4wlg,박호두(852hodoo),0.5789,5.4,7.7,36.0,1.414,0.0816,6.63
UCXmdpmRnf5WKMssvByY2Elg,김용녀,0.5788,0.9,1.6,6.0,1.563,0.102,6.0
UC9G7V6-HU_Cg7-yWLO1rH6w,PURE.D퓨어디,0.5786,4.8,6.5,35.0,1.35,0.0408,7.27
UCZqc8nSj23NniJUATtVPY1g,서정아의 건강밥상 SweetPeaPot,0.5782,4.4,5.5,35.0,1.239,0.0204,7.87
UCRg9AVKnk7uUWQlVHhg-phA,bobaepapa - 보배아빠,0.5779,32.4,45.5,217.0,1.404,0.0816,6.7
UCq_hFHWeNFG_8ondjyP_3GQ,최마리,0.5778,15.0,21.7,95.0,1.45,0.102,6.35
UC2mnRZUYMDrhUEuJnZ9ghBw,태계일주 베이스캠프,0.5778,0.3,1.2,8.0,1.205,0.0204,8.0
UCy-NrXlV-_3ed0UKnKMbVmQ,흔한가족,0.5774,16.4,20.9,121.0,1.271,0.0612,7.36
UCUlykKBn12YNqb2U2rnogGQ,혜수몬 Hyesumon ,0.5773,3.3,4.2,24.0,1.287,0.0612,7.3
UC4Jc7nRQS5yGF-gyFwutXMw,콜라냥,0.5765,20.7,25.1,166.0,1.213,0.0204,8.01
UCk2Bdi5aL5Mog8Oi-GxwscQ,오늘식탁  - Today Table,0.5764,0.7,1.5,6.0,1.515,0.1224,6.0
UCLduRrN7-DUe4PttTXqZtUQ,SEOULITE,0.5763,8.7,12.5,60.0,1.431,0.0612,6.89
UCX1anTFU1633G3_xkLMAw7g,SoriNotSorry!소리,0.5761,8.2,11.8,53.0,1.432,0.102,6.46
UC9c5VVvG5qSPVdWQJNWb2Tg,낭만돼지 김준현,0.5759,0.8,1.3,7.0,1.329,0.0816,7.0
UCrYrCDjvH0Nbe0_zKJQseUQ,야옹이채널,0.5757,3.2,4.7,23.0,1.442,0.0408,7.09
UCpoVBgMggBOwAe9SDo4S_Og,소니뮤직코리아 Sony Music Korea,0.5756,0.9,1.5,7.0,1.474,0.0408,7.0
UCq69tzvGPKrnbdzrDJmu7BQ,겨울아빠 WinterPapa,0.5755,98.7,137.8,629.0,1.397,0.1224,6.37
UC4sIlWphHSMk210xl74H3Wg,냔지 nyanji,0.5752,9.2,13.2,62.0,1.427,0.0816,6.72
UC48NSSfUBsmL0k0wKxSqRkw,릴카,0.5751,1.1,1.8,6.0,1.616,0.1633,5.35
UC854UQk63V8afMRnhcH_C7g,위뷰티 Webeauty,0.5745,9.0,13.3,56.0,1.469,0.1224,6.19
UCVI0Fob8f6SGfi7I3lrJiwg,무파사,0.5742,13.0,16.9,99.0,1.294,0.0408,7.6
UChg51lDUTR_8zWeNewdxaNw,안정환 19,0.5741,0.7,1.5,6.0,1.544,0.1224,6.0
UC3x4kJfS_TtyS1m9JbeKgvA,히피이모 hippie,0.5741,13.3,15.7,104.0,1.179,0.0612,7.79
UCNo2hZlUpk8VWXtlwFkKIpA,머니클럽,0.5741,0.7,1.3,7.0,1.348,0.0816,7.0
UCP-m9LlOGk9nVQRug61Exqw,NFROG TACTICAL LAB,0.5727,1.4,2.1,10.0,1.435,0.0612,7.0
UCXEkXWrGV0KAmvajUzWvXzg,TOKYO자두네,0.5726,12.6,16.7,92.0,1.329,0.0612,7.33
UCVr8IkpwCS_8wXGIHhcMpXQ,황가람과 동네청년,0.5726,4.4,7.1,26.0,1.612,0.1224,5.87
UCaWVEjVYBOSpB4gIHv78aFA,영민하다,0.5719,15.9,19.7,122.0,1.237,0.0612,7.66
UCknnfn7OgYornAGZuP7EElQ,허준허튜브 (상식퇴비),0.5719,24.8,35.5,175.0,1.429,0.0612,7.05
UCESC_GRUe4Z7-OOxk_AWm5Q,명랑한 봄달래 Bomi&Dallae,0.5718,14.8,22.0,102.0,1.486,0.0612,6.88
UC89ohZP3fITB0Hsb8jqNsMA,묘식당 Rabbit's,0.5716,1.6,2.4,11.0,1.48,0.0612,6.91
UCriPmQ2RpvdNSZkMwuOmTnQ,U.M.A.우마,0.5715,48.4,69.6,330.0,1.438,0.0816,6.82
UC6lNIbU1SSA9YjveOx9a_oA,LunLuns,0.5714,11.0,14.0,83.0,1.272,0.0612,7.56
UCAi-amA4-tpCMlKi6PdmGEA,Boys Republic Official,0.5713,18.6,29.2,112.0,1.572,0.1224,6.02
UCZecnuVvQnBCoopyobFdDZg,팍플레이Pacplay,0.5712,19.4,28.8,126.0,1.483,0.102,6.49
UCJGcf2ELEDC5fYeBdvpJ7Mg,D’splay,0.5712,18.3,25.0,133.0,1.365,0.0612,7.27
UC31ypOxFsuU3Q0OFpQzcQ3g,압둘알리과로사,0.5709,0.9,1.5,7.0,1.457,0.0612,7.0
UCU8H8oODmFTD2YqFvCCdQ6w,리드무비,0.5708,27.1,36.5,199.0,1.345,0.0612,7.34
UCQbmDuGdJLrqKaMbFxlPAZA,Hi-Lite Records 하이라이트레코즈,0.5706,8.0,11.2,56.0,1.394,0.0816,6.98
UC3Nr160SThve_tIxYUyi8-w,유리멘탈 Yuri Mental,0.5706,27.9,42.1,179.0,1.512,0.102,6.43
UCLrjR9vlX2lOmFxjYQKEj7A,인도네시아를 그리다,0.5705,3.6,4.6,27.0,1.256,0.0816,7.43
UC62lSbFDMublcifIjVexQFQ,살찌우는엄마,0.5705,30.7,53.5,179.0,1.744,0.102,5.84
UC6Bv3mjwNo71wxsk1Xaa14w,1vsAll,0.5702,0.9,1.5,7.0,1.542,0.0408,7.0
