channel_id,title,actual_label,prob_lr,prob_rf,prob_xgb,volatility_prob
UCY1Q5h_nPk3onGmTcepLorg,이상한 나라의 꿩유갱 Sandy Kwon,0,0.359,0.118,0.0,0.159
UCozuuEEitjQXtCzubNO0BGA,나는상윤,0,0.334,0.139,0.003,0.159
UCDaYQyEp5BEbSo_gGUlFRaw,마롱 marong,0,0.331,0.141,0.003,0.158
UCZeL263-H91qG3koJtf22og,쌍둥이TV,0,0.348,0.122,0.003,0.158
UC-SmuIHMG2HPDFUOBRu5LnA,Future Neighbor,0,0.343,0.126,0.003,0.157
UCR93_qwfgePfdrJVyqYvVCg,술익는집,0,0.427,0.045,0.0,0.157
UCqf-sIfY4zJgzoqS9G1St4g,살림설렘,0,0.314,0.154,0.003,0.157
UCYcudhCQ7KEGzzMw4sCEsgg,카링TV carringTV,0,0.33,0.137,0.003,0.157
UCWkG1bnN155y64Vq0VCh9Ng,지혜:P JIhappy,0,0.393,0.077,0.0,0.157
UCzay0uHEiaSsKmuGkCg-mSg,아정당 인테리어,0,0.352,0.118,0.0,0.156
UCxnUwmr_s4ba0G9lkxt_4uA,Dolly and Friends - 대한민국,0,0.379,0.082,0.003,0.155
UCL-AUQNGVO7eOyqaVN_tiMQ,"그림처럼_살림,일상vlog",0,0.375,0.088,0.0,0.155
UCONPqkI_o3TCpvTVFoAqDoA,에익쿠,0,0.347,0.109,0.003,0.153
UCCjJV_nxuPQ_fWGkAkA46fA,Ripple_S,0,0.332,0.121,0.0,0.151
UCUWEzjy3B1x0RTcYzH0LYAQ,HEON SEO 헌서,0,0.389,0.062,0.0,0.15
UCFsSyiKOtZD7YNt8uXHRlzg,오영주 OH!YOUNGJOO,0,0.372,0.077,0.0,0.15
UCRd5GHOaDf06jHp-pRmQB5A,오픈키친 OpenKitchen,0,0.31,0.135,0.003,0.149
UCzm5GOElgUN-oLutNduDObA,carwow 한국,0,0.288,0.155,0.003,0.149
UCO0yyHfnQ51TOZcnskBZpGQ,뮤직월드 Music World,0,0.278,0.165,0.003,0.149
UCKcXypG00FkZfI_4FIcN1kA,박병찬의 부자병법,0,0.276,0.164,0.003,0.148
UCSvQJiTYECOrw-AYOr4yzqA,유니브클래스,0,0.32,0.119,0.003,0.147
UCBEPcbh8fpU6IgtHT6X18NA,연어나라에서온 Flora's Diary,0,0.243,0.196,0.003,0.147
UCVjAW_GXsPAbXKKEJYPBs0g,369랑께,0,0.232,0.205,0.003,0.147
UCj7o9mtW6vvRGQPjjkTSykg,포테이토 터틀,0,0.347,0.088,0.003,0.146
UCIV6JumWAbibVJAfCuJTYmg,CalBap-캘리포니아 건강밥상,0,0.36,0.072,0.003,0.145
UCmErD4mBSQUUIxHFB8RTJLA,정리왕,0,0.382,0.051,0.0,0.144
UCK4e43j54PTfTkZAt8-et3A,수사샤suesasha,0,0.315,0.114,0.003,0.144
UCO1jhQjMhiI0YrHUGHyev7A,Mellowbeat Seeker,0,0.384,0.048,0.0,0.144
UCAZrFlkKqpTqn8ZISJ616xg,gugudan,0,0.336,0.095,0.0,0.144
UCm5werRkN6o36iijZgQCoYg,나야 라라 LaraLand,0,0.357,0.07,0.0,0.142
UCxYYbzOCCeFwAl80gDJjaag,Tasty Hoon 테이스티훈,0,0.258,0.166,0.003,0.142
UC2jHhn8GMouSKUiauOsiR3w,아이키 AIKI,0,0.263,0.16,0.003,0.142
UCbhuEJomAdYRScVZQJqpA0A,코삼부자 by 허웅 허훈 허재,0,0.263,0.16,0.003,0.142
UCNWXNY7W1Dih__FM6OfH7ag,짱배 BB_BAE,0,0.319,0.107,0.0,0.142
UCL2ZLyAV0H9Pvi46W7TGdHQ,해기 유튜브,0,0.242,0.179,0.003,0.141
UC5FpD2izM0UHdKgaqIEGs9w,이리오너라,0,0.338,0.08,0.003,0.141
UCcfz-8gGDYJfaRHYD7kkQpw,카랑Karang,0,0.383,0.037,0.0,0.14
UCueutIhtM5tffJYAJseI-gQ,규리야 놀자!,0,0.282,0.132,0.003,0.139
UCIs6AoWiNrN3P7fQqsxNncA,최홍철,0,0.248,0.163,0.003,0.138
UCeXxAet11DPbC8pG-lBOUTQ,아리둥절 Ari the Corgi,0,0.254,0.157,0.003,0.138
UCV7uxZdHAS3y3qZ7iqTlTYQ,박서아TV,0,0.33,0.083,0.0,0.138
UCy1fruN1Tl636SMmyp4x48g,근황올림픽,0,0.31,0.096,0.003,0.136
UCONTlrUj5pVn7LammlleLJg,놀면서 배우는 심리학,0,0.351,0.057,0.0,0.136
UCbfsYlEFx_62o39kkb8wDLg,라바키즈 TUBA,0,0.213,0.19,0.003,0.136
UCzd-QY2q6hFyNb_bn9vtWQw,APRIL,0,0.297,0.108,0.0,0.135
UCKNdfTZCJuOQfWN5Pe5UAAQ,빨강도깨비,0,0.315,0.087,0.003,0.135
UC00wMKeoF72UURd3WO9pZHw,장민호,0,0.259,0.142,0.003,0.135
UCL6_iqW3nIszKsW2sbFl3-w,박준금 Magazine JUNGUM,0,0.304,0.093,0.003,0.134
UCRiGI5nRBYZjGZ0OuGBtqHA,소프,0,0.314,0.082,0.003,0.133
UCBLO7HA_4Kw-sp8WLed2WrA,세진 SEJIN,0,0.355,0.044,0.0,0.133
UCkG-Bpd44jV22xkAhzo0n9g,1등미디어,0,0.361,0.039,0.0,0.133
UCMxjwKk3V-69a8mcnU_XKnQ,트렌드잼,0,0.24,0.156,0.003,0.133
UCJ9xMKpba6B7K_xrQMqsqHg,"잼잼리뷰,드라마&웹툰 리뷰",0,0.343,0.054,0.0,0.132
UCUpJs89fSBXNolQGOYKn0YQ,노마드 코더 Nomad Coders,0,0.271,0.124,0.0,0.132
UCETBLykCDpfP6L0awBd7Vwg,Arirang은 고양이들 내가 주인,0,0.205,0.187,0.003,0.132
UCiBKp3KgsQCYT9Z2XxdBpbQ,스튜디오 플래닛(오키클럽),0,0.222,0.17,0.003,0.132
UC1x03ziDHPct2xTikLyfMDA,킥서비스,0,0.294,0.097,0.003,0.131
UCPbxBhcZMq8NMq0EuXxGuAQ,중고차파괴자,0,0.308,0.08,0.0,0.129
UCGhSqN5_AKbcrRkiGLj0GRA,디바제니Deeva Jenny,0,0.325,0.063,0.0,0.129
UCZVD--cl8FLRn7kmSudAuBA,과나gwana,0,0.239,0.147,0.0,0.129
UCQV6pkNkEGBpQXzCh4G19WQ,Hyang Ah Chi 향아치,0,0.273,0.111,0.0,0.128
UC4gnNZCL8d6Eq2lLNqk5aSg,벵골,0,0.282,0.099,0.003,0.128
UC99pbf_sAvUEYfmtCAOoXfA,전지영,0,0.311,0.071,0.0,0.127
UCj-6sZhCXxeXVdk-c0Ibvtg,커피새,0,0.22,0.156,0.003,0.126
UCTCYh96Ex4lRWMRg0YQvlIQ,라굿템 Lifegooditem,0,0.338,0.04,0.0,0.126
UCvvY6E0QJV0MEQBaHkTPrsg,Jenny Crush,0,0.219,0.152,0.003,0.125
UCHEz2Bsd3REidWKYOxA8XrQ,Sohyang,0,0.247,0.123,0.003,0.124
UCTc15uvrhUmW044MfJG4HHw,Kids Tv Korea - 어린이동요,0,0.309,0.064,0.0,0.124
UCf9JzXaRZtVThK-SAjOwC3A,Mesmi,0,0.156,0.207,0.003,0.122
UC1AbNPOrkzCxtiPP4v712Vg,승빠,0,0.274,0.088,0.003,0.121
UCAtGPbK4AWmeoaREsNLLZhg,마닥개_MADAKGAE,0,0.293,0.067,0.003,0.121
UCUiPZ8bEaaMu82iQN9ryf5Q,초아_choa,0,0.284,0.078,0.0,0.121
UCSPMRoAphbObUYeDaX367Fg,에스오디 SOD,0,0.253,0.106,0.003,0.121
UC8tYgnrcFXk7OCY_uoBmh-A,효기심,0,0.166,0.192,0.003,0.12
UCKxLXXUTY6bt9Dxuu-pJ4Yw,양감독 ,0,0.188,0.17,0.003,0.12
UCTIiGl3YTwzyEsArwlOExsg,이종임 스타일 채널,0,0.23,0.127,0.003,0.12
UCVI0Fob8f6SGfi7I3lrJiwg,무파사,0,0.313,0.045,0.0,0.119
UC-9oz6OofrZnaOUQ48-LavA,램블부부 Ramble Couple,0,0.275,0.083,0.0,0.119
UCC1aXzKxN1P3WcpTh84-1OQ,혜성,0,0.238,0.12,0.0,0.119
UCZYzZfioGJxGZgMfAMNpQZA,ALiEN,0,0.177,0.177,0.003,0.119
UCLF1hNfWMvgq4zvR5qzDWgg,그리구라 GreeGura,0,0.275,0.079,0.003,0.119
UCV9aJOO9QY057Bo6U1l5yzg,TheBestLap,0,0.317,0.039,0.0,0.118
UC7jPc4wO1fqXgKe4NgshV1g,서은이브이로그 [V-log],0,0.222,0.13,0.003,0.118
UC2WbWQ3tQNeCRyXBsAeqWhw,빅민 GAME,0,0.29,0.063,0.0,0.118
UCrYRuM47ptMYxfOGHoBQ7wA,달려라 달리,0,0.206,0.143,0.003,0.117
UCM5nKsD-ZcmURptptXeicYQ,과장말고 사장하자,0,0.277,0.074,0.0,0.117
UCs29NQY8SdvtjhxYxvy3Grg,소유기 SOYOUGI,0,0.255,0.093,0.003,0.117
UC5Ce1XGat0JJOXcFWZl1jcg,달마발 Darlim&Hamabal,0,0.203,0.144,0.003,0.117
UCKurJtf5TWo5nrq8nnuvrcg,꽉잡아윤기-Kwakyoongy,0,0.246,0.1,0.003,0.116
UCPH8S_O5IcioZ4OhMvPCmTg,SOULDANCE,0,0.208,0.138,0.0,0.115
UCdkCZUpTKqkjm1lXHeP8hnw,리얼깽TV RealkkaengTV,0,0.305,0.041,0.0,0.115
UCx9XehuwNHLqWPt4U0t0LRA,아모띠 amotti,0,0.173,0.167,0.003,0.114
UC5QG73vlu9l1yLmPwFLO3Kw,선수탐구,0,0.172,0.167,0.003,0.114
UCYieht3paO1nFDXim5KZnbg,김지영,0,0.286,0.056,0.0,0.114
UCaAka9CN4naD3FzHX6AvpqA,이연복의 복주머니,0,0.168,0.166,0.003,0.113
UCEU3spVQMmXrU0Nqhw00Gpg,Crush,0,0.27,0.068,0.0,0.113
UCKitX3MzbFuVJHoRiYQwEpw,회사원B,0,0.212,0.123,0.003,0.113
UCDoNR057xP_CTmIMjxzUuaA,집밥 종갓집 며느리,0,0.207,0.128,0.003,0.112
UCJCqV1PsakBbjD0DI6KJIgQ,비됴클래스,0,0.249,0.085,0.003,0.112
UCHKycLUVDq07akK97DJ0Hlw,COYOUPU TV [코유뿌 TV],0,0.282,0.053,0.0,0.112
UCp0OmOWCVNzKh4du1dCvpLQ,스튜디오 피넛버터 - Studio Peanut Butter,0,0.194,0.137,0.003,0.111
UC73mr0WxPIJ4KvyhoHy_-_A,라포엠 LA POEM,0,0.188,0.146,0.0,0.111
UCFoIqYcGMVfWmvnOKzQsggw,1분엄마 1 minute mom,0,0.285,0.048,0.0,0.111
UCu3BjLd03jxTVHXTPqZ77iQ,천재이승국 GeniusSKLee,0,0.183,0.147,0.003,0.111
UCkghTdfbN32CvCWgpn6JdwA,돌싱글즈,0,0.291,0.041,0.0,0.111
UCDEOj33PPDR-Hw9RxdKfjpw,카이바군,0,0.21,0.117,0.003,0.11
UCM15LnqZXsIee1z4t77VLaw,법알못 가이드,0,0.278,0.049,0.0,0.109
UCo-_fR_rfERWOGdVQDbr_Og,정리마켓,0,0.277,0.048,0.0,0.108
UCBDngWGq1RyI4ZZoZPJ-t5A,대빠리 Daebbari,0,0.177,0.145,0.003,0.108
UCDuFhvz2zt-7kRgL2jlswGA,율희의 집,0,0.158,0.164,0.003,0.108
UCNNuhdRyCjAw50rsQcBf-ug,스파키진진 SparkeyJinJin,0,0.172,0.15,0.0,0.107
UCrhgVHA_uAiT9BoGV9qRKvg,San E,0,0.223,0.095,0.003,0.107
UCzuVLt12gtYVshSV7s-JfZQ,춤추는선진이,0,0.228,0.089,0.003,0.107
UCQWylDRwci5zpGZxLmgtbEg,SJSTORY,0,0.193,0.127,0.0,0.107
UCc18Y_SQL76W6g7Er7zq8fQ,T-VIRUS Films (티바이러스),0,0.145,0.172,0.003,0.107
UCIXvXBYSc9fQ7Ri5SM1r8xA,라이너의 컬쳐쇼크,0,0.224,0.096,0.0,0.107
UCFgHVn4uiXW9d-eq13ubI3g,김빠른,0,0.144,0.172,0.003,0.107
UCNoSlvimHmdOgtHOCNjj7ew,짬타수아,0,0.283,0.032,0.003,0.106
UCElIgtmTCaFUGynx08APLyA,애니원,0,0.145,0.172,0.0,0.106
UCGdZ_-svzY_hPLYVSKvMFvw,OFFICIAL HIGHLIGHT,0,0.16,0.154,0.003,0.106
UCZp9xeMSXrhlxFvOEuBCoAQ,강병휘의 Station.B,0,0.221,0.091,0.003,0.105
UCbdw6g4l-fjSOPwv0AJxczA,치유 cheeu,0,0.254,0.06,0.0,0.105
UC73Tp9brqYrCKwJnNBmYfCA,어동이네 라이프 [Uhdong Life],0,0.23,0.077,0.003,0.103
UCJQDi71H00IXCQbxAtFem3Q,DC튜브,0,0.266,0.041,0.0,0.102
UCqOmWSVk2LChbt15-Ie2tiw,오느른onulun,0,0.185,0.123,0.0,0.102
UC8TxOmxwC8QpHRZra7sOFig,가요이 키우기 YoiKi,0,0.171,0.133,0.003,0.102
UC76dVYqgvIRxMXFqN_3YsIA,닭갈비TV,0,0.17,0.137,0.0,0.102
UCO5bdxKgKczSpjFbfsGykmA,뽁구BBokTV,0,0.122,0.181,0.003,0.102
UC9z71YRH2n8fT7cLB1YS5iA,이용진 유튜브,0,0.132,0.168,0.003,0.101
UC39B-jJup_Ra90U6MKk3q8Q,스타티,0,0.127,0.173,0.003,0.101
UCyUnjor6wyRA2Xt3fFwnf6w,최유리 Choi Yu Ree,0,0.209,0.09,0.003,0.101
UCnPJ_Jcl-dwFuGgqhavB8oA,오하빵 Ohhabbang,0,0.253,0.048,0.0,0.101
UCiYIHxTd8epNluLSvzl2mtg,규민 JAYQ,0,0.198,0.101,0.0,0.099
UCjL2bp7EDRIk7rwwEYeofeg,영탁스클럽 YOUNGTAKsClub,0,0.213,0.082,0.003,0.099
UC6YF0HkLWIshcQtbjbtjzGQ,DARK MOON SAGA,0,0.11,0.184,0.003,0.099
UCVyMrl0N9SMwqaa2OHcJOkA,예씨 yessii,0,0.173,0.121,0.003,0.099
UCWyjY6ykM58LO5ipzRgIzGA,정호영의 오늘도 요리 Kitchen Caden,0,0.197,0.098,0.0,0.098
UCoFT9TIvufTqddqXaF1kXuA,니니파이브 영상툰,0,0.108,0.131,0.056,0.098
UCKRyhheRuLLDGuUn2YoFFFQ,밥상차려주는남자,0,0.241,0.053,0.0,0.098
UCQe2v1aNQW5HLd-TXOxsXYw,셀프메이드 SELFMADE,0,0.244,0.05,0.0,0.098
UCmKTwXS5wC4Ww4X6PyXjMYg,서형욱의 뽈리TV,0,0.19,0.101,0.003,0.098
UCMXFSqYCTcB4iIJLwUJaBrQ,심방골주부 Korean Food Recipes,0,0.252,0.041,0.0,0.098
UCSMHdSnicPErAA4pPmizr4A,강이부부,0,0.13,0.164,0.0,0.098
UC-js9KxuyRoB0b9zlKCgsCg,이영자 TV,0,0.25,0.042,0.0,0.097
UCB8Fets2QTgay4SrwyHOzpA,스노브 매거진 (snob_mag),0,0.261,0.031,0.0,0.097
UCmkpesc582q0FCTRjMlVRxQ,책식주의,0,0.222,0.07,0.0,0.097
UC5FOkD_OiUjgCOawXaK0wCg,고효주HyojooKo,0,0.262,0.029,0.0,0.097
UC_HuTtDholwrt2jBHvg5gwQ,캐나다시골댁K-Wife,0,0.147,0.144,0.0,0.097
UCt7dVdo5A1LkUwqzVZqQWag,놀라운논란,0,0.26,0.03,0.0,0.097
UCb7KNFvMuvQz9LPRK4xyzfA,wineking 와인킹,0,0.16,0.126,0.003,0.096
UCKUz_7LxgiMXa0lrwzzsKTQ,박수홍 행복해다홍,0,0.226,0.062,0.0,0.096
UCPmxRedjNcsGVOXX-bYjhbw,Cats Family Korean - 고양이 가족 한국어,0,0.11,0.175,0.003,0.096
UC5ADCcA5P5_71pS0H_0yEyA,Bob The Train Korea - 어린이동요,0,0.245,0.043,0.0,0.096
UCgg1iWaX6DY9n07-1LRumPg,수빈TV,0,0.119,0.164,0.003,0.095
UCZr3cu75jx6Sz-6KRQ50ySA,널 위한 문화예술,0,0.113,0.17,0.003,0.095
UCwMXUGZsBfy7fqbPrAV21pQ,관찰남,0,0.228,0.055,0.003,0.095
UC3r_mX3BN_EGE32aUwv9Qog,죠셉Joseph,0,0.15,0.134,0.0,0.095
UCLi7ULqlbpBLA1PkOE4QlKw,수삼티비,0,0.067,0.211,0.003,0.094
UCnQRkIhRmXrxGrK4-8n-lVw,똘킹,0,0.182,0.097,0.0,0.093
UCWQ0Xc5W-f2oSgx_Eohi9bQ,Coco Riley (코코 라일리),0,0.153,0.122,0.003,0.093
UCD2KROktGHeRad9_Eolc3EQ,제주커플jeju-couple,0,0.182,0.091,0.003,0.092
UC2N0VhfWFDacxw2UY_KEImg,빵쏭bbangsong,0,0.169,0.104,0.003,0.092
UCO5EP4mk3g95PmPRf7mlgng,BJ가오나시티,0,0.078,0.194,0.003,0.092
UCY-d9-BjGZtnETUVdWqOt4Q,이상훈TV,0,0.158,0.112,0.003,0.091
UC6rPI_VXOyakUh_9LUk9BZA,NUNA V,0,0.194,0.076,0.003,0.091
UCV1wlFSXDCnEPHI_q04J1aQ,나현우,0,0.24,0.03,0.0,0.09
UCT29dZNPg6exiMyMrVLL0fg,mediaAUTO 미디어오토,0,0.234,0.036,0.0,0.09
UClddcwY0DlOYX0lR0sKtTug,코어 오브 아이디어,0,0.109,0.16,0.0,0.09
UCrYrCDjvH0Nbe0_zKJQseUQ,야옹이채널,0,0.15,0.118,0.0,0.089
UCZcQf6OeCFqEd_3eTqtODgQ,커맨더지코,0,0.187,0.077,0.003,0.089
UCVPTh22MstSVobuvF7zQ3Sw,더빙레이디,0,0.203,0.064,0.0,0.089
UCdB_o5jXGuCVL_Zj7CRAhVg,얌코리아 YumKorea,0,0.189,0.074,0.003,0.089
UCyc_LKrPkD56emyTrPu4KXA,냥꼬리,0,0.113,0.149,0.003,0.089
UCUXYT0CqvBx1ZysmxSW7EDQ,공혁준 RHDGURWNS,0,0.219,0.047,0.0,0.089
UCpJGzvFHpjMw3i-Wgr_eogw,정신과의사 뇌부자들,0,0.121,0.14,0.003,0.088
UC2uBCRZPRAaCbUUoBt5f9Eg,맬러리 뮤직 Mallory Music,0,0.208,0.056,0.0,0.088
UCORzNUvBtd0j_wraSf88Y4w,클래시 오브 클랜,0,0.154,0.11,0.0,0.088
UCfohWjeXlKpfax1SWznOyGg,Mani Land * 마니랜드 *,0,0.215,0.043,0.003,0.087
UCwiCv-ym6TQhMWhN23jVQkA,plaire_vlog,0,0.22,0.04,0.0,0.087
UCYuiS1EYw54dEJVzseQSYXw,별별역사,0,0.214,0.046,0.0,0.087
UCrXkDAx7w0EbfnyM7yNzmpQ,Motorian모터리언,0,0.185,0.073,0.003,0.087
UCyi9eZCavFN5P6GQVokRiQg,튜나,0,0.225,0.035,0.0,0.087
UCuksXgF-VgSu3KhdaJ-a7QA,I.M,0,0.131,0.129,0.0,0.086
UCH2mJnztSdNh8ADp2KmtUMQ,Yoo True,0,0.138,0.121,0.0,0.086
UCCh2AtOWxaIaZjfz_MbbDLQ,JamBeats,0,0.163,0.093,0.003,0.086
UC5W3wHMAkp6b_8HrhReP5aQ,슈스스TV,0,0.093,0.163,0.003,0.086
UC82X4KKD7BtnAJiAjBetnJg,휴먼다큐 사노라면,0,0.208,0.051,0.0,0.086
UCLsJ7sVuGf0auEySnT2BHag,풋볼 포레스트 - Forrest Football,0,0.203,0.055,0.0,0.086
UCvRdxQlYfr64KC9CNGBn9JA,갓경규,0,0.065,0.19,0.003,0.086
UCM-ZVV20fxcDvPxGFhU-waw,K-POP NOW,0,0.184,0.071,0.003,0.086
UCQajJC-D6I3o5ICk1jhxWTg,미남의운전교실,0,0.214,0.044,0.0,0.086
UCfWtQwSgfy3tm0zUt-PWG-g,MOMOLAND (모모랜드),0,0.138,0.119,0.0,0.086
UC_FPZVB4NDds9JUEOjmI5cQ,Suzevi ASMR,0,0.192,0.064,0.0,0.085
UCOock_9qHke843-hGjnVYHQ,책그림,0,0.23,0.026,0.0,0.085
UCsAoexnLeGwRym2DmjNRPUw,DOCLIP :: 두클립,0,0.218,0.037,0.0,0.085
UClgieCzaMtSRPBJiUfgcXzg,골프존,0,0.096,0.155,0.003,0.085
UCOVgnOcjlut-LusGwqXD2HA,흥삶이네 Heungsam's Life,0,0.164,0.086,0.003,0.084
UCp-C7mtkuOw6q8E1Uc2NVpQ,면접왕 이형,0,0.065,0.183,0.003,0.084
UCV3i3lkhJEVB-OApwiBVpSA,깨방정,0,0.079,0.168,0.003,0.083
UCQfISxq5legTqOt1h1us6lg,노력왕먼치,0,0.207,0.043,0.0,0.083
UC5eW3okTTLwiNSQli25vDag,KHAN,0,0.186,0.063,0.0,0.083
UCXxT09XuuafAUg4VGkdjV7g,VANN 바나뚜레,0,0.172,0.077,0.0,0.083
UCmgKzCmRtNBOMJrzybUQLXg,숫노루 TV,0,0.163,0.083,0.003,0.083
UCG66Zd-uypYaf1RLaJcIt3g,Grab the Guitar,0,0.1,0.145,0.003,0.083
UC7DRERDIJUzxcbwIFeIom3g,낭만고양이,0,0.113,0.132,0.003,0.083
UCAgvvIOC5K6Vfcecr5y15hw,꽃보다유이,0,0.074,0.17,0.003,0.082
UChiM2rW9hZuv0bShPlWKr1A,MisoJane미소제인,0,0.159,0.086,0.0,0.082
UCtn-l7Gro2T2eFMsN11qpeQ,MACHO MAN(마초맨),0,0.18,0.059,0.003,0.081
UCEBNRLMrhuE9oTmzpS5umiA,이국주,0,0.037,0.201,0.003,0.08
UCWv3qfwr_TCCthKWQEnvHmg,이퍼센,0,0.17,0.067,0.003,0.08
UCUXAy4AVmp_XRtEr2iNbcCw,포프리쇼,0,0.168,0.069,0.003,0.08
UCAoyR-sL6B0S93AMR-HVTvg,떡볶퀸 Tteokbokqueen,0,0.195,0.044,0.0,0.08
UCqX4HxMPVdAsvfd9BC-C2wQ,cvMax,0,0.18,0.059,0.0,0.08
UC1JuasrqdCZ63YhKhxZ0J3w,스튜디오헤이 StudioHey,0,0.061,0.175,0.003,0.079
UC3OYurQopKhpZchEMn0wG6Q,무빙TV,0,0.139,0.096,0.003,0.079
UCaMhpehN8xNWkVJB3ZQY0qQ,WOODZ,0,0.092,0.142,0.003,0.079
UCx74jLhhlKMNGTe0w00aYpQ,먹빼채널,0,0.19,0.046,0.0,0.079
UCwvuDW6OjHyAcQUms9X31dg,한나TV,0,0.111,0.122,0.003,0.079
UC_jNan0EvSTUNKT2dj6U31A,피큐큐,0,0.165,0.07,0.0,0.078
UChlovtoioWRiv703Ebx2CrA,IRONDADDY 아이언대디,0,0.183,0.051,0.0,0.078
UCVWN__TENeCRT8P6B6SwNog,정배우,0,0.11,0.12,0.003,0.078
UCOb_e52YyrBZEQKt-06K5Mw,RÉCORD 레코드,0,0.15,0.083,0.0,0.078
UCZFKgRGh8IPGAp8IvUO_atg,무쌍이다빈 DaBeen,0,0.177,0.055,0.0,0.077
UC8BPPaTQsHIH3L0TGyKxjTw,HoneyChurros Clip,0,0.177,0.049,0.003,0.076
UCjLDL_hX8XrwSRMUba-39Fw,보더로운생활,0,0.064,0.16,0.003,0.076
UCXBW4CrtmED-tbK6Hn7SM7w,DinoCore TUBA_English,0,0.215,0.011,0.0,0.075
UClgQvJio7ylGa9kV9b7VzLQ,스낵타운 SNACKTOWN,0,0.06,0.162,0.003,0.075
UCrnEfgTKtQa945F-QwtgDXw,트롯가왕,0,0.196,0.029,0.0,0.075
UCc7kS7Ih0y5ZjceMXcDkmOg,꽃해뷰Haebue,0,0.194,0.03,0.0,0.075
UC2QteGjUq8auzagno8Bw1XQ,SandWorld サンドワールド ,0,0.048,0.172,0.003,0.074
UCvmwkWRCoXua8doV6pIQzaQ,하빠 happa,0,0.207,0.014,0.0,0.074
UCBI8xZYkJJIec2-gyX7KcpQ,쿠쿠크루 - Cuckoo Crew,0,0.082,0.137,0.003,0.074
UCyHvSKT_bLDYpkv1JjjsLAg,풍월량,0,0.212,0.009,0.0,0.074
UCkElm7uNVV-LxWabX_EzxQg,신호대기남,0,0.166,0.055,0.0,0.074
UCkV_ZgwCFlAvUIu4k0UBBaQ,Rush,0,0.182,0.036,0.003,0.074
UCzbLTaNlODXhvobAcTs4XRQ,마인의 비하인드,0,0.132,0.085,0.003,0.073
UCYDfGg08d-_Mhc2GZB5XHrQ,이핑구,0,0.189,0.031,0.0,0.073
UCtywiRdHUqEPpt5xCoJ1PGA,선아의 하루 Suna's day,0,0.069,0.147,0.003,0.073
UC5Zl8TbOMKMCbDZvO0NfPuw,노은솔,0,0.177,0.043,0.0,0.073
UCCUfsf35PukA4gEsU2hTtQg,대신남 말방구실험실,0,0.208,0.011,0.0,0.073
UCRg9AVKnk7uUWQlVHhg-phA,bobaepapa - 보배아빠,0,0.174,0.044,0.0,0.073
UCCt6iN6nJemSe_OHRihYBAQ,매부리TV,0,0.162,0.053,0.003,0.073
UCtYHCl8yhhvpWfcvdA_sCVg,자취남,0,0.151,0.064,0.003,0.073
UCkGLGs2ZCNRSlOs9s-8S_qA,류스펜나 (RYU'S PENNA),0,0.18,0.036,0.0,0.072
UCDmmbxGg8g-EBkC_ku6vybg,젠지 이스포츠 Gen.G Esports,0,0.153,0.061,0.0,0.071
UCXXlcPH1stsP3VwYG90s4wg,밀라논나 Milanonna,0,0.178,0.032,0.003,0.071
UCLry_5iHENRJFOfzH1GQd2Q,짧은대본 조연출 시점,0,0.134,0.079,0.0,0.071
UCz1lALRICSdUzHRjJVVo9NQ,탕카페TV,0,0.058,0.152,0.003,0.071
UCFgu0RLRE1Xmn78yUjFUjew,터민,0,0.048,0.162,0.003,0.071
UC31ypOxFsuU3Q0OFpQzcQ3g,압둘알리과로사,0,0.171,0.041,0.0,0.071
UCi60foKkkMcxUCJz6SJc-xg,정박수,0,0.074,0.133,0.003,0.07
UCTX5lF5pNq74uCzwXcVp9Hw,남의연애 HisMan_Official,0,0.159,0.051,0.0,0.07
UC9thBCaJFBYplPEGTJJeBvw,프로파일럿,0,0.048,0.158,0.003,0.07
UCfba9cyRs4aRiKaGi11d2Ig,도그홀,0,0.169,0.04,0.0,0.07
UCS-212k_PQZZ3OgvfY2VTLA,원재TV,0,0.125,0.081,0.0,0.069
UCy19QDt1F5PIpkH5IuBj_-w,치트키TV,0,0.163,0.042,0.0,0.068
UCDgX-dbPxIhJHB-I_qxlZIA,샌드박스 에듀케이션,0,0.033,0.167,0.003,0.068
UCz0F-eW0TCO7WiC3cBqJ-qQ,저승문호 박문호,0,0.19,0.014,0.0,0.068
UCrH2EKoOkIPUxMPXUB8pLXg,김택환 (Kim Taek Hwan),0,0.177,0.023,0.0,0.067
UCtZxjOwiisHxzrGAta7Rm1A,덕자생방송풀영상,0,0.165,0.035,0.0,0.067
UCLCJ5Y7pEqX0bLHi7KIO8Hw,이준행,0,0.141,0.059,0.0,0.067
UCbiTp5h2PgYxAFEV4l19NRQ,베이비버스 장난감 친구들!,0,0.044,0.153,0.003,0.067
UCyc9sUCxELTDK9vELO5Fzeg,Billlie,0,0.19,0.011,0.0,0.067
UC2aXlnSEz0DPEklkMEqr4YA,채보미[BOMITUBE],0,0.139,0.06,0.0,0.066
UCs9H--14toIRdJQAD9qz9tA,곽토리 kwak tori,0,0.128,0.066,0.003,0.066
UCK9PdJPUyAQy3iQIb7CnnEA,금도깨비툰,0,0.038,0.156,0.003,0.066
UCbJc-rpI20c0jpKu5JHjLdQ,ssin 씬기록,0,0.152,0.045,0.0,0.066
UCPwGQuQiIqvUTfa_OKZL7qQ,김해준,0,0.145,0.052,0.0,0.066
UCDphlnTc9BAXwMK5XA_xybg,토이천국[Toy Heaven],0,0.163,0.034,0.0,0.066
