channel_id,channel_title,sensitive_score,churn_prob,stagnation_prob,volatility_prob,regularity_score,active_viewer_score,traffic_risk,reputation_risk,fandom_risk,risk,rank
UCiqeAszKCXygIwOzYVLJysg,CampingCarJoa,0.0267,0.119,0.063,0.0,0.7753,0.3629,0.101675,0.0267,0.3629,0.267493,A
UCj1KflywXgVrOzQbuEyij3Q,youngkang영강,0.0267,0.097,0.993,0.982,0.3907,0.603,0.6703250000000001,0.0267,0.603,0.551708,D
UCjBHOXRkyy6naBXceYj0sMA,짝쿵TV,0.0267,0.894,0.965,0.038,0.8124,0.8694,0.52115,0.0267,0.8694,0.689105,F
UCjGoJbTmFYjd5OnPRUur02A,김강민_Kim Kang min,0.0267,0.004,0.044,0.279,0.6003,0.6042,0.18167500000000003,0.0267,0.6042,0.360263,B
UCjHrKAp_7ZsRVgaXBFIU0cA,건담포스 김건우(Kim Geonwoo),0.0267,0.015,0.037,0.001,0.7304,0.6113,0.08064999999999999,0.0267,0.6113,0.345115,A
UC89ohZP3fITB0Hsb8jqNsMA,묘식당 Rabbit's,0.0267,0.007,0.003,0.897,0.5716,0.6063,0.33385,0.0267,0.6063,0.430015,B
UC854UQk63V8afMRnhcH_C7g,위뷰티 Webeauty,0.0267,0.024,0.993,0.996,0.5745,0.6007,0.609625,0.0267,0.6007,0.566388,F
UC9KQaCA_EMobJUxZszQ4wlg,박호두(852hodoo),0.0267,0.025,0.868,0.004,0.5789,0.6069,0.329525,0.0267,0.6069,0.429918,B
UCgm633UDZayRRxv4U5Y1DXA,1분트렌드 - 일트,0.0267,0.391,0.107,0.0,0.4685,0.6014,0.257375,0.0267,0.6014,0.364043,B
UCd8pxBWGe8TffwJQxUzPqZQ,런앤런[숏츠],0.0267,0.804,0.062,0.032,0.6064,0.865,0.3229,0.0267,0.865,0.53672,D
UCefN2fe9ZDj16yTHM9dgaXA,캡틴 파추호 Captain PaChuHO,0.0267,0.006,0.932,0.035,0.5993,0.605,0.343425,0.0267,0.605,0.441207,C
UCdhHlEf0RTkw_HmZ0Bk3KHg,JAM2 HOUSE 재미하우스,0.0267,0.004,0.052,0.972,0.8286,0.6138,0.29985,0.0267,0.6138,0.480265,D
UCAlU6Ntbr3Lcsyf9tmSIkPA,엄삼용eomsamyong,0.0267,0.03,0.976,0.011,0.4678,0.6062,0.3873,0.0267,0.6062,0.43075,B
UCAl4HWznMn7KhKBRFO5eiFA,배틀그라운드 이스포츠,0.0267,0.005,0.066,0.005,0.8684,0.605,0.051900000000000016,0.0267,0.605,0.36272,B
UCdkCZUpTKqkjm1lXHeP8hnw,리얼깽TV RealkkaengTV,0.0267,0.009,0.06,0.115,0.7031,0.6112,0.12022500000000001,0.0267,0.6112,0.358038,B
UCeOMXtIby2Q7zEshYudsnRw,시연은애교용,0.0267,0.006,0.143,0.99,0.5633,0.8702,0.39392499999999997,0.0267,0.8702,0.563538,D
UCAX63UYzBUHoyFi4qn6PM7A,유인라디오,0.0267,0.017,0.205,0.994,0.4057,0.6135,0.452575,0.0267,0.6135,0.450783,C
UCeXaojJKJ9DVFkVM6O6drBQ,최민호 MINHO,0.0267,0.006,0.078,0.954,0.7313,0.6149,0.32667500000000005,0.0267,0.6149,0.469793,C
UCLwCHoQ9h7DPXvLwx5XwTQg,먹보스 쭈엽이,0.0267,0.005,0.99,0.011,0.7006,0.608,0.32635000000000003,0.0267,0.608,0.459195,C
UCunsfa6SSFxVGG74nEsGP-Q,스포일러 MLB,0.0267,0.064,0.006,0.977,0.7669,0.6061,0.320025,0.0267,0.6061,0.471847,C
UC9W57ylcrYHpgdsiuJO3PEQ,알면보약,0.0267,0.023,0.092,0.97,0.4685,0.6007,0.40412499999999996,0.0267,0.6007,0.437138,C
UCqVkQsNin4MdGFrWvzFVOKw,깝도이,0.0267,0.003,0.105,0.0,0.8398,0.6076,0.06705,0.0267,0.6076,0.364185,B
UCfugxK22rRKUWMtgYNTvzog,꼬꼬PD가족[Kkokko PD Family],0.0267,0.012,0.992,0.0,0.7675,0.6104,0.309125,0.0267,0.6104,0.468268,C
UCu6qUKhANKHSszxykjTqCKQ,토깽이네 게임즈,0.0267,0.873,0.031,0.016,0.6796,0.6063,0.31010000000000004,0.0267,0.6063,0.44514,C
UC9n0SM6k4zC3C7A1AdXCCbw,반달샘 Dalsaem,0.0267,0.003,0.21,0.732,0.7444,0.6147,0.30015000000000003,0.0267,0.6147,0.459725,C
UCgWwo8FJL3MCxfd66ip7nFg,살구 YouTube,0.0267,0.004,0.954,0.0,0.7216,,0.3091,0.0267,,,
UC9c5VVvG5qSPVdWQJNWb2Tg,낭만돼지 김준현,0.0267,0.827,0.013,0.995,0.5759,0.8653,0.564775,0.0267,0.8653,0.650152,F
UC9aktiWNGpSJKLshflga5yw,왓구홍길동,0.0267,0.005,0.857,0.991,0.7709,0.6144,0.520525,0.0267,0.6144,0.576418,F
UCtp1okjd3xQAhPNY8Wgt_Fg,문월유튜브,0.0267,0.393,0.06,0.009,0.6199,0.6154,0.21052500000000002,0.0267,0.6154,0.384068,B
UC2kPiS-BcDwSei14ORViq5A,스튜디오 드리밍 [Dreaming],0.0267,0.005,0.994,0.925,0.7857,0.6126,0.534575,0.0267,0.6126,0.586423,F
UCjefgkRNbdzmQn1YDlk6s6w,언제나가을 ALWAYSFALL,0.0267,0.075,0.922,0.0,0.9141,0.3671,0.270725,0.0267,0.3671,0.388398,B
UCjn-VbcIkAeXQKCmLJV8YwQ,쿠팡플레이 Coupang Play,0.0267,0.003,0.193,0.229,1.0,0.6048,0.10625000000000001,0.0267,0.6048,0.422715,B
UCp0B9n0YYC8E8bJmS5i4oqw,모터그래프,0.0267,0.836,0.986,0.041,0.6548,0.6014,0.5520499999999999,0.0267,0.6014,0.557955,D
UCo33r3SAf5z9MS-lrXV2aOQ,로빈,0.0267,0.026,0.995,0.004,0.675,0.6083,0.33749999999999997,0.0267,0.6083,0.45849,C
UCoLPofyAZuuq6v4EWrWRguw,회사랑RawFishEater,0.0267,0.007,0.031,0.023,0.7996,0.6084,0.06535,0.0267,0.6084,0.353605,A
UC5SrT_bctIS5kU1BbJPfT6Q,포키포TV (POKIPO TV),0.0267,0.267,0.996,0.967,0.3979,0.6021,0.708025,0.0267,0.6021,0.571997,F
UC5PjaMeUVm-yHtEtXT07cmQ,재능충 아재,0.0267,0.006,0.81,0.058,0.763,0.879,0.27775000000000005,0.0267,0.879,0.558895,D
UCoia32w0uXTvIj-eAb7kaNw,태태맛집,0.0267,0.026,0.99,0.002,0.5436,0.6021,0.36860000000000004,0.0267,0.6021,0.43871,C
UCoovEJW0dyTWwHiblWDWvyQ,도읍지,0.0267,0.007,0.945,0.005,0.6521,0.6062,0.326225,0.0267,0.6062,0.446288,C
UCoxT1kQSLq564FwpK473w-g,크랩 KLAB,0.0267,0.003,0.686,0.976,0.9319,0.6062,0.433275,0.0267,0.6062,0.569762,F
UC4MWu5kA2lDXXvKzHkLnBXA,에이팀아트리즈,0.0267,0.867,0.005,0.993,0.5575,0.6079,0.576875,0.0267,0.6079,0.548643,D
UC5D5VhXj_9JWr3IskPYOEdA,오늘의 영상툰,0.0267,0.86,0.045,0.911,0.6956,0.6107,0.5301,0.0267,0.6107,0.5609,D
UC7yDcCWNT8MoJlHh6oPOQ9A,욜로코믹스YOLO COMICS,0.0267,0.25,0.913,0.0,0.7525,0.3599,0.352625,0.0267,0.3599,0.386068,B
UCpVLAetJt6_XjktxxhDUY2w,구스마일,0.0267,0.033,0.044,0.002,0.6534,0.6045,0.10640000000000001,0.0267,0.6045,0.33602,A
UCpnrai4Ew3EoQuxfxf_8lfQ,LUXXTV,0.0267,0.026,0.963,0.986,0.6091,0.6055,0.591475,0.0267,0.6055,0.567883,F
UC4u2X5QolYdz4faUfKRm3_w,72초TV,0.0267,0.909,0.077,0.927,0.4113,0.3655,0.625425,0.0267,0.3655,0.439408,C
UC4sUtz8GU8YzNKVm-DalKtg,김도령,0.0267,0.005,0.989,0.184,0.7526,0.3602,0.35634999999999994,0.0267,0.3602,0.388075,B
UCq_hFHWeNFG_8ondjyP_3GQ,최마리,0.0267,0.833,0.908,0.163,0.5778,0.6133,0.58155,0.0267,0.6133,0.558215,D
UC4i1qf8CUH93DLSbD9efqig,어서와 한국은 처음이지,0.0267,0.004,0.05,0.989,1.0,0.6084,0.26075,0.0267,0.6084,0.501405,D
UCqLf5ZEduDrWJWw-VR8sFuQ,9분 언저리,0.0267,0.899,0.985,0.988,0.3972,0.8712,0.8687,0.0267,0.8712,0.7598,F
UCqWthWLnDQQE7pZovFtsqDg,Eunjomy 은조미,0.0267,0.242,0.048,0.0,0.6871,0.6053,0.150725,0.0267,0.6053,0.366928,B
UC5b2_GAScxz4guty7rv4Ulg,차봤서영,0.0267,0.03,0.883,0.011,0.7622,0.361,0.29045,0.0267,0.361,0.357845,B
UC66NlyAJBSSjPUfNmethslw,[이기호프로]이지골프스튜디오,0.0267,0.089,0.245,0.014,0.8742,0.6045,0.11845,0.0267,0.6045,0.397245,B
UCn1dcIACu-oUHn25Y11gpPg,고탱 브이로그 Goteng Vlogs,0.0267,0.921,0.001,0.962,0.4318,0.8725,0.61305,0.0267,0.8725,0.641145,F
UCrRn4Vat9iyUGtl6jPjG3IA,로하Roha,0.0267,0.176,0.976,0.011,0.4529,0.6061,0.42752499999999993,0.0267,0.6061,0.447097,C
UCscL0E82anT7mtoQjJTV6Mg,후추,0.0267,0.066,0.916,0.822,0.7687,0.6059,0.508825,0.0267,0.6059,0.566617,F
UCsbVGDDMTToaOwbzEK0_6Vg,새덕후 Korean Birder,0.0267,0.162,0.927,0.934,0.7365,0.3672,0.571625,0.0267,0.3672,0.494488,D
UC7uKMg7lPdCp4Nm1tLesihQ,마재TV,0.0267,0.004,0.874,0.006,0.6674,0.3552,0.30415000000000003,0.0267,0.3552,0.338675,A
UCWELVAfgzwhHVkQGdlcuIwg,티노,0.0267,0.004,0.834,0.002,0.7026,0.608,0.28435,0.0267,0.608,0.438695,C
UC7QX2YavsZmS7Se3ZKOsCLQ,GQ KOREA,0.0267,0.006,0.261,0.997,0.4775,0.1752,0.446625,0.0267,0.1752,0.290438,A
UCkjXq1UEZdqCJ6sCzyneIJQ,숏플리 SHORTPLY,0.0267,0.797,0.798,0.02,0.3901,0.3563,0.5562250000000001,0.0267,0.3563,0.395827,B
UCkkWd02T76Zi5UcKRX0x3Bg,도장TV,0.0267,0.038,0.989,0.923,0.7703,0.6095,0.544925,0.0267,0.6095,0.586507,F
UCklDsqQMGPYIMpIhQ5Jz6jA,모양몬 로블록스,0.0267,0.182,0.996,0.771,0.6011,0.6159,0.586975,0.0267,0.6159,0.567793,F
UC3hQ86NW0gmz9vdfM3TFGzQ,노가리 사랑방,0.0267,0.259,0.942,0.003,0.7347,0.3687,0.367325,0.0267,0.3687,0.392487,B
UClZYXrFXxFGu-mif_fGrIhQ,It's me GRASS 그래쓰,0.0267,0.167,0.993,0.207,0.4671,0.6093,0.474975,0.0267,0.6093,0.475653,D
UClfR70cO8tFZHNCbBZsMw0Q,서울리안 SEOULiAN,0.0267,0.006,0.677,0.991,0.6932,0.6035,0.4952,0.0267,0.6035,0.53997,D
UC6ij59Gy_HnqO4pFu9A_zgQ,주식단테_20년차트고수,0.0267,0.003,0.865,0.22,0.8837,0.605,0.301075,0.0267,0.605,0.491132,D
UC6e43Z5P_ThOnz7XaSe5zpw,jungbub2013,0.0267,0.005,0.059,0.0,0.8339,,0.05752500000000001,0.0267,,,
UCrZpcsm1OVzHRJswMxJ2lzg,잠골버스,0.0267,0.003,0.874,0.876,0.7453,0.6107,0.5019250000000001,0.0267,0.6107,0.559238,D
UCmMxEFwIOMGGoThkmtZZOvQ,양아지,0.0267,0.004,0.984,0.005,0.6634,0.6107,0.33240000000000003,0.0267,0.6107,0.454,C
UCmPkZXhVfyLLWyHQM-l_KqA,bbomni 뽐니,0.0267,0.005,0.376,0.036,0.6797,0.6082,0.18432500000000002,0.0267,0.6082,0.383038,B
UCmcd3r7AsHjm3deMgx1ZPiw,YT 애플,0.0267,0.017,0.702,0.05,0.5556,0.3579,0.30335,0.0267,0.3579,0.311405,A
UCdXC4Jfp27RTn8SSmBE6hdw,동해물과 백두은혁,0.0267,0.006,0.211,0.983,0.7799,0.6158,0.355025,0.0267,0.6158,0.496478,D
UCfdYUREZlc8p5p2hXX8YD7Q,홍윤화 김민기 꽁냥꽁냥,0.0267,0.005,0.114,0.001,0.4861,0.6043,0.158475,0.0267,0.6043,0.320153,A
UCqONn4EbAYzIVEGAoQxmZUA,왕군의 게임 실험,0.0267,0.427,0.005,0.996,0.418,0.6072,0.5025,0.0267,0.6072,0.4763,D
UC_eeSpMBz8PG4ssdBPnP07g,네네코 마시로 NENEKO MASHIRO,0.0267,0.006,0.963,0.0,0.7932,0.3678,0.29395,0.0267,0.3678,0.370065,B
UCb0eyf03Jz8Q5j2q65TzCoA,쉐어TV,0.0267,0.003,0.874,0.0,0.7854,0.6035,0.27290000000000003,0.0267,0.6035,0.45187,C
UCCfy_jauEe07jowzGkEqo-g,누나IT,0.0267,0.032,0.908,0.959,0.6159,0.6066,0.570775,0.0267,0.6066,0.559673,D
UCYDfGg08d-_Mhc2GZB5XHrQ,이핑구,0.0267,0.016,0.313,0.073,0.7551,0.8708,0.161725,0.0267,0.8708,0.495627,D
UCCiKOocVSjyb2rsbL_Aanhw,오형짱,0.0267,0.006,0.194,0.0,0.6805,0.6103,0.12987500000000002,0.0267,0.6103,0.356853,B
UCa_qDrI4ugR0exWckiMAzyw,한주먹,0.0267,0.003,0.924,0.0,0.7472,0.6111,0.29495000000000005,0.0267,0.6111,0.456385,C
UCxBWCgdIk9VQAfUc5pINioA,아로치카 arochika,0.0267,0.003,0.094,0.0,0.7502,0.6145,0.0867,0.0267,0.6145,0.35437,A
UCyFD76RRJKxkU0UYSiv5iwQ,개st하우스,0.0267,0.01,0.978,0.967,0.7303,0.3693,0.5561750000000001,0.0267,0.3693,0.486052,D
UCFOixeB9gbedVi6uwnsfHMQ,1분과학,0.0267,0.868,0.994,0.879,0.4624,0.3648,0.81965,0.0267,0.3648,0.549015,D
UC-iJgiHZ0joj2cQWpszkqPw,배정길의 비밀레시피,0.0267,0.006,0.007,0.001,0.6769,0.6049,0.08427500000000002,0.0267,0.6049,0.330993,A
UC_w6vBBczYwQ-4hCwgqWW9w,투머치 김호영,0.0267,0.004,0.01,0.659,0.7192,0.8713,0.23845000000000002,0.0267,0.8713,0.525215,D
UCFHUplScMiWTjJrtv4hxWmg,도멘TV [DOTUBE],0.0267,0.004,0.023,0.0,0.674,0.6099,0.08825,0.0267,0.6099,0.334255,A
UCDCjSgKtKeFmWhsiAbHLNAw,맵하니Maphany,0.0267,0.006,0.11,0.0,0.8197,0.6138,0.074075,0.0267,0.6138,0.365152,B
UC_k_00khubofbNR8DwreMDg,케이팝 아지트 K-POP Azit,0.0267,0.004,0.794,0.941,0.868,0.6059,0.46775,0.0267,0.6059,0.570905,F
UCDVQ0yDp7Bu-BxEfelTHL8g,바벨라토르 홈트레이닝 BARBELLATOR,0.0267,0.025,0.062,0.026,0.7688,0.606,0.08604999999999999,0.0267,0.606,0.355295,A
UCbCQDFbLpkurWc4_0R5-pEA,설백,0.0267,0.004,0.843,0.0,0.7452,0.6108,0.27545,0.0267,0.6108,0.446015,C
UCxLc0zV-d2elxan2nc2xRCA,ᄐᄇᄐᄇ TVTV,0.0267,0.342,0.027,0.854,0.8547,0.6032,0.342075,0.0267,0.6032,0.503663,D
UC0oRRcVleNBmELYTgzwoBpg,유브이 방 - UV BANG,0.0267,0.005,0.99,0.928,0.4724,0.6077,0.61265,0.0267,0.6077,0.545175,D
UC_FN_E93oCL8kY_hwPJcarw,풋볼아이 FootballEye,0.0267,0.862,0.001,0.925,0.3968,0.6044,0.5978,0.0267,0.6044,0.51753,D
UC_96GNHmpsiLEpZ0ombJ3kg,Tooth Breaker,0.0267,0.005,0.903,0.985,0.7086,0.3614,0.5461,0.0267,0.3614,0.47243,C
UC_0oo0GPlDUU88ubLDnJkSQ,UNDERkg,0.0267,0.005,0.959,0.0,0.7266,0.6073,0.30935,0.0267,0.6073,0.456915,C
UCZx4PZGDS5IHHoxrFTOCQYQ,샘웨,0.0267,0.003,0.026,0.004,0.8053,0.8696,0.056924999999999996,0.0267,0.8696,0.455298,C
UCysVk8dzvSydsFklSu96HSg,광마니,0.0267,0.018,0.972,0.0,0.8432,0.3645,0.2867,0.0267,0.3645,0.37762,B
UCDoNR057xP_CTmIMjxzUuaA,집밥 종갓집 며느리,0.0267,0.042,0.196,0.112,0.8161,0.3601,0.133475,0.0267,0.3601,0.292473,A
UCZbYYvm2uX-iqwZH0oXp-MQ,라오유튜브 LAO YouTube,0.0267,0.006,0.735,0.339,0.4109,0.6035,0.417275,0.0267,0.6035,0.430432,B
UC0Zl_lyMoTbroBSNv7SpGuQ,무릎의 철권TV TekkenKnee,0.0267,0.004,0.839,0.006,0.7047,,0.28607499999999997,0.0267,,,
UC1x03ziDHPct2xTikLyfMDA,킥서비스,0.0267,0.006,0.995,0.131,0.7791,0.6088,0.338225,0.0267,0.6088,0.485078,D
UCxgeEPgtd5Aw7HgoEUXCauA,꾸준 kkujun,0.0267,0.068,0.827,0.0,0.7857,0.8705,0.27732500000000004,0.0267,0.8705,0.560957,D
UCEUbiu6PgxzmADJbmqk_Plg,지니어드벤쳐 GeniAdventure (공룡∙과학 Dinosaurs),0.0267,0.906,0.957,0.016,0.3768,0.6016,0.62555,0.0267,0.6016,0.525285,D
UC-OcDPFxfY9Hhdf5P9zq7-A,메타코미디클럽,0.0267,0.003,0.233,0.261,0.7716,0.6061,0.18135,0.0267,0.6061,0.403685,B
UC-Pn1i_ot4qmG4l7wMZPvyw,도현,0.0267,0.034,0.087,0.023,0.499,0.6063,0.16125,0.0267,0.6063,0.325565,A
UCX2Q6odY6agJcZdf_W5hCwQ,뽀로로 타요 장난감 놀이교실,0.0267,0.927,0.002,0.986,0.3679,0.6021,0.636775,0.0267,0.6021,0.528873,D
UCWc4x2Wf7MsVJD8Ap8jOzUw,유채훈의 웃음극장,0.0267,0.026,0.002,0.985,0.7627,0.6152,0.31257499999999994,0.0267,0.6152,0.470712,C
UCcqaVzbdGNAmcqpkuL33Uug,Today is 쁠리,0.0267,0.027,0.053,0.001,0.7428,0.6054,0.08455,0.0267,0.6054,0.347805,A
UCBHXCaw_W6sxfgAB7rC-BYw,소개해주는 남자,0.0267,0.141,0.882,0.995,0.7496,0.6108,0.5670999999999999,0.0267,0.6108,0.59294,F
UCciFL1bEM7JxsFX4W2HzqnA,AniplusTV,0.0267,0.003,0.676,0.995,0.8304,0.6064,0.4609,0.0267,0.6064,0.55828,D
UCWKOpSuESpxuflb_zsm5W0Q,지유롭게,0.0267,0.015,0.992,0.985,0.5969,0.8681,0.5987750000000001,0.0267,0.8681,0.673523,F
UCBUNoFJ4u6sw9Oh8e1DixNQ,유령시티,0.0267,0.151,0.97,0.0,0.4307,0.8909,0.422575,0.0267,0.8909,0.552992,D
UCFzROUVlUhlk988sW2U8VXg,9700 STUDIO,0.0267,0.823,0.908,0.995,0.3723,0.8689,0.838425,0.0267,0.8689,0.737518,F
UCBa9U1nh3fe2lBx3a0R0Skg,택신TV [BISUTUBE],0.0267,0.9,0.012,0.001,0.6075,0.8678,0.32637499999999997,0.0267,0.8678,0.539853,D
UCvEuV4SJ4huzWHIkUmYIgnw,가루씨의 집밥Garussi home cooking,0.0267,0.003,0.989,0.892,0.8154,0.6032,0.51715,0.0267,0.6032,0.581375,F
UCc8-vc45vK1-kUFZvii7s5g,오은영의 버킷리스트,0.0267,0.036,0.002,0.995,0.4236,0.607,0.40235,0.0267,0.607,0.427545,B
UC-2uQeZQoX6OJwZ5mswZReA,'B' Story,0.0267,0.003,0.834,0.261,0.8532,0.6059,0.3112,0.0267,0.6059,0.48893,D
UCYbxBWWLTBZTWXjtMUjk_eA,아무거나보틀 Anything Bottle,0.0267,0.224,0.909,0.83,0.7269,0.6166,0.559025,0.0267,0.6166,0.585548,F
UCYgA4AOMCmg6vepDmkcOEgA,Mozzarella Girl & Oppa,0.0267,0.119,0.001,0.995,0.6256,0.617,0.37234999999999996,0.0267,0.617,0.467045,C
UCvJnb0ty7RpquJKouRBeEzQ,픽플러스,0.0267,0.004,0.917,0.056,0.7213,0.6089,0.313925,0.0267,0.6089,0.458518,C
UCBpkIi5L8zEDXxK8hSnrcWg,테리당 terrydang,0.0267,0.034,0.169,0.038,0.8266,0.8698,0.1036,0.0267,0.8698,0.48404,D
UCvgQb81vut4ERrKnJfkpCOg,괴짜TV,0.0267,0.005,0.157,0.959,0.6037,0.6053,0.379325,0.0267,0.6053,0.460377,C
UC1MO5uem_t8lRgvIBF9u83w,방앗간 비둘기,0.0267,0.065,0.026,0.001,0.4553,0.3556,0.15917499999999998,0.0267,0.3556,0.213323,A
UCymeXjTfl8hMGN7M357oX3g,[에일리 OFFICIAL] aileemusic,0.0267,0.004,0.987,0.851,0.7355,0.6027,0.526625,0.0267,0.6027,0.565937,F
UCw-HcGlT9V7ErYfoAPvem4A,GIRL'S DAY,0.0267,0.898,0.977,0.996,0.4369,0.6111,0.858525,0.0267,0.6111,0.660597,F
UCbOwfr-gLHJW-VXVHWNlNZg,장돌뱅이,0.0267,0.005,0.702,0.273,0.7504,0.358,0.3074,0.0267,0.358,0.36217,B
UCFfK4rHnI034zostNwzXHIw,해피퍼니 Happy Funny,0.0267,0.914,0.126,0.048,0.3926,0.3689,0.42385,0.0267,0.3689,0.335305,A
UCYP2aGg8h_9JHqNQBHNKp7w,Loud G,0.0267,0.933,0.994,0.992,0.3773,0.6117,0.885425,0.0267,0.6117,0.659388,F
UCxtx3Q0HGU3BwRMmmdP5WuA,J2N 제이투앤,0.0267,0.153,0.994,0.995,0.505,0.3658,0.65925,0.0267,0.3658,0.479865,D
UCYuiS1EYw54dEJVzseQSYXw,별별역사,0.0267,0.145,0.995,0.087,0.8077,0.8675,0.35482499999999995,0.0267,0.8675,0.604008,F
UCvpD0KP2b7nVLbEAydjjNaQ,코코초 COCOCHO,0.0267,0.101,0.911,0.213,0.7529,0.3589,0.36802500000000005,0.0267,0.3589,0.393467,B
UC-IfewS80QpiZ1FApsmzvQw,텐 Ten,0.0267,0.135,0.01,0.992,0.684,,0.36324999999999996,0.0267,,,
UC-9v2ASxz8f313YpiMF55eg,김데데,0.0267,0.03,0.979,0.0,0.4839,0.6095,0.381275,0.0267,0.6095,0.433083,B
UCEwmUXNK69iAugMEahY7glA,김달 (Moon),0.0267,0.01,0.806,0.0,0.8422,0.6081,0.24345000000000003,0.0267,0.6081,0.453185,C
UCQ7X91NIBS174KJT4Id0lnQ,킬링벌's KillingBees,0.0202,0.94,0.013,0.163,0.4711,0.8945,0.41122499999999995,0.0202,0.8945,0.558207,D
UCrMrVPuEJHKY6H_iapB1B6A,카피추,0.02,0.018,0.959,0.972,0.428,0.8669,0.63025,0.02,0.8669,0.645885,F
UCrLxiPkgUEEnItqryMFVG2g,희바HEEBA,0.02,0.917,0.043,0.001,0.427,0.6048,0.3835,0.02,0.6048,0.41742,B
UCyoqIWgyiQmxYiNP_l7KlyQ,허수아비(scarecrow),0.02,0.003,0.832,0.028,0.868,0.6051,0.24875,0.02,0.6051,0.460415,C
UCyje3jvepx1bolRDjZYsF2g,한국개똥이[캄보디아생활],0.02,0.006,0.143,0.0,0.8353,0.3742,0.078425,0.02,0.3742,0.274718,A
UCyw-SlgJoR9KDaE6TWeYI-A,중력유튜브,0.02,0.006,0.008,0.035,0.6269,0.6053,0.105525,0.02,0.6053,0.328607,A
UCrI6796hIxZdAltnLYiAYRw,토뎀이,0.02,0.058,0.03,0.987,0.5867,0.8808,0.372075,0.02,0.8808,0.562033,D
UCr9dFkKR6sX8YJRXUTYIwqA,글리glee,0.02,0.044,0.295,0.002,0.7658,0.6073,0.14379999999999998,0.02,0.6073,0.38327,B
UCr9-Mp8wUVHEBJ7t14FWmYw,상현아웃겨줘parksanghyun,0.02,0.024,0.926,0.001,0.8274,0.8787,0.28090000000000004,0.02,0.8787,0.57578,F
UCr7cxePaG7vmHxCq7cTd-6g,Reynah,0.02,0.924,0.961,0.953,0.4425,0.8672,0.848875,0.02,0.8672,0.758943,F
UCyHvSKT_bLDYpkv1JjjsLAg,풍월량,0.02,0.003,0.993,0.074,0.7203,0.6085,0.337425,0.02,0.6085,0.469188,C
UCz4b1O9sT73P8DWwx6OvQwg,김규태,0.02,0.005,0.803,0.012,0.7807,0.611,0.25982500000000003,0.02,0.611,0.446488,C
UCPFJowOTFmwDbW8jdry7RJA,주리온 스튜디오,0.02,0.892,0.898,0.023,0.4503,0.8769,0.5906750000000001,0.02,0.8769,0.635673,F
UCPGZyaFaJe0IXRIhVFXatBQ,PianiCast,0.02,0.901,0.074,0.797,0.6226,0.8774,0.53735,0.02,0.8774,0.652285,F
UCqwNCDzQBfw2seMRJpL-RWg,츄정ChuJeong,0.02,0.064,0.994,0.335,0.4504,0.6148,0.48565,0.02,0.6148,0.478345,D
UCzPhd4orXg5TWhM1u2RV-cw,헤어몬 Hairmon,0.02,0.007,0.8,0.2,0.5589,0.604,0.36202500000000004,0.02,0.604,0.439338,C
UCqsPmfRMm0AGTF3mw1VtCnw,빵송국,0.02,0.84,0.934,0.021,0.4524,0.3575,0.58565,0.02,0.3575,0.425925,B
UCzlZ-o36GFz_hTB2br_Noow,미니월드 Minni,0.02,0.032,0.988,0.006,0.5816,0.6059,0.3611,0.02,0.6059,0.44531,C
UCzwkyBbrIg8PJ6W9L5SItfA,허팝일기,0.02,0.309,0.98,0.977,0.5155,0.6071,0.687625,0.02,0.6071,0.592527,F
UCyeibrfJOMxe2evijZM1M5w,곽혈수,0.02,0.076,0.988,0.031,0.7166,0.3728,0.3446,0.02,0.3728,0.37757,B
UCv3mfz9gg35cBOT2yNc1P_Q,토깽이 아줌마의 살림일기,0.02,0.013,0.003,0.812,0.7658,0.6105,0.26555,0.02,0.6105,0.445425,C
UCrm9WNC28TyK41MUGGtywuw,재친구(Jae friends) | ST7,0.02,0.381,0.06,0.898,0.6197,0.3635,0.429825,0.02,0.3635,0.392238,B
UCuKu1IcunQYJ8_sFGJbbmmA,임한량 YHR TV,0.02,0.91,0.223,0.005,0.4424,0.3593,0.42389999999999994,0.02,0.3593,0.34327,A
UCNITpsY7Iz0XzQJbiWgKEBw,happycooking120180,0.02,0.458,0.991,0.984,0.4027,0.3611,0.7575749999999999,0.02,0.3611,0.500903,D
UCw_VHcLeiSSXA8SSk0dbwkA,도영도영이,0.02,0.045,0.939,0.001,0.7336,0.607,0.31284999999999996,0.02,0.607,0.459625,C
UCtnJcagkoCx-X7JI-yT0NjA,리도동동Leedo,0.02,0.047,0.334,0.947,0.7313,0.8683,0.39917499999999995,0.02,0.8683,0.606733,F
UCu38CqTttqEQFwVccmFPlyQ,진자림 Jinjalim,0.02,0.003,0.017,0.011,0.7562,0.8674,0.06870000000000001,0.02,0.8674,0.44736,C
UCNNuhdRyCjAw50rsQcBf-ug,스파키진진 SparkeyJinJin,0.02,0.054,0.028,0.107,0.5966,0.8693,0.1481,0.02,0.8693,0.44792,C
UCvzGYMVP5h9CTV8LdtEQUww,션과 함께,0.02,0.026,0.834,0.167,0.7416,0.6115,0.32134999999999997,0.02,0.6115,0.467675,C
UCu3BjLd03jxTVHXTPqZ77iQ,천재이승국 GeniusSKLee,0.02,0.005,0.877,0.111,0.7483,0.3577,0.311175,0.02,0.3577,0.362743,B
UCO5bdxKgKczSpjFbfsGykmA,뽁구BBokTV,0.02,0.003,0.058,0.102,0.7947,0.6091,0.09207500000000002,0.02,0.6091,0.365352,B
