channel_id,channel_name,churn_probability,top1_churn_reason,top2_churn_reason,top3_churn_reason,is_churned
UCyVEhwFJ1HF66JqjxMkc-Uw,생각없이사는연,0.004842082757847743,subscriber_count,avg_normal_view,outlier_ratio,0
UCkR_4hIKdUTWz9wMPB-du8Q,MORE VISION,0.061245301342067765,avg_like_count,avg_comment_count,gap_ratio,0
UCbdgW0Ap64NBBCUksodCG4w,햇살가득,0.8426962389526327,max_gap_days,subscriber_count,video_count,1
UCqONn4EbAYzIVEGAoQxmZUA,왕군의 게임 실험,0.1936456038879558,max_gap_days,gap_ratio,avg_upload_interval_days,0
UCRGDfB1WfSdruo7bRGi1iuw,어썸기타,0.15235792998476422,max_gap_days,subscriber_count,gap_ratio,0
UCDgX-dbPxIhJHB-I_qxlZIA,샌드박스 에듀케이션,0.38514040827034396,genre_TV+방송,subscriber_count,video_count,1
UC-VpSzzDWARAYF6gpChqukw,뮤니버스,0.018984434819783964,subscriber_count,hiatus_count_30d,n_sensitive_videos,0
UCS6GXGMTU9MeDI00PvjH7Rw,KOCCA MUSIC,0.05228763088041439,subscriber_count,gap_ratio,avg_view_count,0
UCBhR7WKMD50cxkTJ5CNaUGA,통령할미달장,0.12711027144163142,max_gap_days,subscriber_count,gap_ratio,0
UCtjBNJ4UbuWGLe-415urMOw,휘용의 취미생활,0.0760417831407737,cv,subscriber_count,avg_like_count,0
UCzP3gUCvOD22keyM9nKLpFg,윤쥬르 YOONJOUR 장윤주,0.2591315632690253,avg_normal_view,subscriber_count,video_count,0
UCga7hyOoqxl-eKPbeebSkfQ,사이버 윤석민,0.026454309162546128,avg_normal_view,subscriber_count,video_count,0
UCdDbEyWg8a51191UuLFnDJQ,마일드,0.8530839288928529,max_gap_days,avg_view_count,gap_ratio,1
UCQlc9zUsaiBkXyAPKwZxZ1A,맛타르시스,0.19723733598606702,video_count,max_gap_days,avg_view_count,0
UCJ_sOiMLKpEH39gESJCPmlw,9MUSES 나인뮤지스,0.9458896228133505,max_gap_days,genre_가수+댄스+음악,subscriber_count,1
UCuKu1IcunQYJ8_sFGJbbmmA,임한량 YHR TV,0.8052475175752537,std_upload_interval_days,max_gap_days,cat_adult_illegal,1
UCa9GtW6feedZ8EeNpoYRYdA,이수진 전도사,0.0376107638416089,cv,avg_view_count,subscriber_count,0
UCeFI3Mlzg4EmhEeSILLm69Q,슈퍼판도비 (Super Pandobi) -인기동요,0.9276951221613584,video_count,max_gap_days,avg_comment_count,1
UCs4zYuMKbsEjRultr9J51rA,Lineage M,0.052705557844667676,subscriber_count,total_views,cat_aggro,0
UCHjj-qlJhYWDacFwnaewV6Q,KADOKAWA映画,0.027505654276058947,subscriber_count,avg_view_count,cat_aggro,0
UCNWXNY7W1Dih__FM6OfH7ag,짱배 BB_BAE,0.31564339457773805,max_gap_days,video_count,genre_가수+댄스+음악,1
UCzlZ-o36GFz_hTB2br_Noow,미니월드 Minni,0.01505789468698294,subscriber_count,avg_view_count,channel_age_days,0
UCmMipnxqC5rcx0nxQPGrajg,유상무TV,0.857213913315476,max_gap_days,std_upload_interval_days,gap_ratio,1
UCeyNFvgkx5O2i515M1tIOAg,wonhee,0.07506752218904174,max_gap_days,video_count,std_upload_interval_days,0
UCuStgIu_NAts1Kk3y0IydJA,리플레이,0.9234144429663659,max_gap_days,video_count,gap_ratio,1
UCDaYQyEp5BEbSo_gGUlFRaw,마롱 marong,0.012126794598852748,subscriber_count,outlier_ratio,avg_upload_interval_days,0
UCk8I64dalAiQkgAkcQocDcw,에이스토리 ASTORY,0.030440961406894715,gap_ratio,avg_upload_interval_days,subscriber_count,0
UCc__l-vjKQ20suZse2NILQg,스튜디오777ㅑ,0.07651329577936278,avg_upload_interval_days,subscriber_count,hiatus_count_30d,0
UCykeP8c_VxzQxH9DCPdluMg,쫑알부부,0.04283332610266393,avg_normal_view,subscriber_count,std_view_count,0
UC0kxn6Qw4ik_pFhZAlvHzHw,스튜디오:D,0.0009599367201695607,subscriber_count,outlier_ratio,cat_aggro,0
UCaDuYXPsRMPaQow-XP5KOqA,남피디와 아이들,0.001512504362382647,subscriber_count,outlier_ratio,avg_like_count,0
UCV_ZihJ1VAKdw9u7DdNMhiw,황인식,0.22197057716224902,total_views,avg_view_count,gap_ratio,0
UChA-G0bXNFxRaT3elU02O9w,다다뷰티 DADA Beauty,0.8333148833702104,max_gap_days,subscriber_count,avg_upload_interval_days,1
UCl7MkOV8dVaKAcanPJ0FtcA,officialLUNAFLY,0.8446266273241453,total_views,avg_normal_view,max_gap_days,1
UC2_VPutZK0o_tG8ca_QrQRA,김도랜드,0.013355290298189352,subscriber_count,genre_게임,cv,0
UCnXxyU-k--dHWdOJq352h-Q,진국이네,0.1255318301785469,subscriber_count,max_gap_days,avg_normal_view,0
UC3pk0eDcZx_oYGCWNyJpjMQ,나돌_NADOL,0.8424404111884755,max_gap_days,subscriber_count,gap_ratio,1
UC0D7tPBhxeFxNDUrrT4JBcw,바다 BADA,0.037911204254740996,subscriber_count,avg_view_count,video_count,0
UCrYrCDjvH0Nbe0_zKJQseUQ,야옹이채널,0.06102985058650821,subscriber_count,outlier_ratio,avg_like_count,0
UCqlfJ9wVBJlW-4VeFUJOIOA,Jaehee 재희,0.053598987269716736,avg_normal_view,subscriber_count,avg_upload_interval_days,0
UCrDa_5OU-rhvXqWlPx5hgKQ,한로로 HANRORO,0.11823965613351677,avg_normal_view,subscriber_count,gap_ratio,0
UCrI6796hIxZdAltnLYiAYRw,토뎀이,0.12255242249135026,avg_normal_view,subscriber_count,avg_like_count,0
UC7I95AHA-Fwkedg3IK6GNcg,대박언니 DAEBAKUNNIE,0.034699862954222456,avg_view_count,subscriber_count,channel_age_days,0
UC3jtHn9EH0HMA9ZG0Ak9img,봄 내리는 클레이 다락방(봄다방),0.10592729406398405,max_gap_days,subscriber_count,avg_normal_view,0
UCE9PHKsLJbfdrJeLCLqDY3g,김동수,0.007552118670708018,avg_view_count,subscriber_count,std_view_count,0
UCuUe-oocxqzkbw47s7m0ZOQ,Ood 오드,0.07659547975189691,subscriber_count,avg_view_count,channel_age_days,0
UC5UZAx91MxFssOoR7EHXPyA,푸른상어 (The Mako),0.25071209327436356,max_gap_days,std_upload_interval_days,avg_normal_view,0
UC2uBCRZPRAaCbUUoBt5f9Eg,맬러리 뮤직 Mallory Music,0.960403713223245,max_gap_days,std_upload_interval_days,gap_ratio,1
UC6Bs5xpC91x1hJo9VJ-0dmw,TigerToyTV,0.06000429883429391,avg_view_count,total_views,gap_ratio,0
UCW_tF4yP3wx4yIAptrZk5DQ,아빠랑놀자,0.9281837819336679,max_gap_days,total_views,gap_ratio,1
UCvG7coejM6UD_rOnuDdIoFw,쌍튜브,0.004255082596683243,cv,subscriber_count,channel_age_days,0
UCBDngWGq1RyI4ZZoZPJ-t5A,대빠리 Daebbari,0.06566909044861881,subscriber_count,avg_view_count,regularity_score,0
UCPt3IVJtf5TNwvLlm5ZPNSw,哈啰 小梅子 - Hello Jadoo,0.12867969432653426,cv,subscriber_count,genre_어린이+키즈,0
UCZrdvFEyELqLOAiTWhhH4Lg,유슬비 YOOSEULBI,0.0377652264224201,subscriber_count,avg_normal_view,avg_like_count,0
UCdY9ynhPfqPOTpYbhZoUjSw,8초 TV,0.024148105086094544,avg_normal_view,subscriber_count,total_views,0
UCRjREQVSiThsjfgEGXnEBpw,Baby DONT Cry,0.015638545921453573,subscriber_count,avg_like_count,avg_upload_interval_days,0
UCOn_YQVSnLToexOyqIIidUg,유회승 Yoo Hwe Seung,0.04124854706515677,avg_view_count,subscriber_count,avg_upload_interval_days,0
UCXnXkf3DrZjdy1uwXO77drw,돼지런한 생활 Let Eat Be,0.6085564108906871,cv,subscriber_count,channel_age_days,1
UCO7g158NWgLyn98z8v3zduA,코딩하는거니,0.11144679529936567,gap_ratio,subscriber_count,outlier_ratio,1
UCnZVTy-8apuEM2OR1j7LhRA,꿀키하우스,0.059806578071276234,subscriber_count,cv,channel_age_days,0
UCX62PLc24ML_-tQ3fVPa2tQ,안오준TV AhnojunTV,0.023319221719139326,subscriber_count,avg_view_count,std_view_count,0
UC2-VHbcGqGxNRUv0YIekMkA,잇츠뉴 It'sNEW,0.015153156593340171,subscriber_count,cat_aggro,gap_ratio,0
UCed3O-T9sAYz3ICY7IHtZuA,DICON,0.17830367141275438,gap_ratio,outlier_ratio,subscriber_count,0
UC4dJi_ZE2tvlSry68GukPYw,123 GO! FOOD Korean,0.8536979737157586,avg_view_count,avg_normal_view,subscriber_count,1
UC_eeSpMBz8PG4ssdBPnP07g,네네코 마시로 NENEKO MASHIRO,0.012184307188271765,subscriber_count,avg_like_count,cat_aggro,0
UCcP1uBSHsP5NaBx6QfgD-HA,나렝아치 NaRengAchi,0.025148535172198644,subscriber_count,avg_like_count,avg_normal_view,0
UC5FpD2izM0UHdKgaqIEGs9w,이리오너라,0.03631529306528574,subscriber_count,video_count,gap_ratio,0
UCqEiG9kuebr4b2UacElAQig,Aura Country,0.010031591344824889,subscriber_count,avg_view_count,n_sensitive_videos,0
UCS7e9ieT1-t7ALELe2ubRtg,양컴,0.014907930775036432,subscriber_count,channel_age_days,hiatus_count_30d,0
UCaEwpIutQVb9JqCBIrlP2Vg,Kojer,0.8884917475715645,max_gap_days,std_upload_interval_days,gap_ratio,1
UCI95WafSCQci2nFYWG508Ag,IT'S YOUR DAY!,0.9131602272145213,max_gap_days,subscriber_count,channel_age_days,1
UCLXSj8Q2mnL2XbBgRdTPiMQ,하얀귤,0.010509702227883003,subscriber_count,channel_age_days,total_views,0
UCYG8tuvbQzWsDeoADyJFU8Q,안기효 TV,0.004009687198638186,cv,avg_view_count,subscriber_count,0
UCDqkO1FZXchBTGtsm7uO8jw,써니피디,0.8195048350208537,total_views,video_count,subscriber_count,1
UCYmo0HyIbPtyu5QnFZ7-V5Q,얼짱TV,0.6796482656593071,max_gap_days,gap_ratio,avg_normal_view,1
UC218FQ8GUvRP29lU9-oQN1g,스타골프빅리그,0.8262876589203142,avg_normal_view,subscriber_count,gap_ratio,1
UCa_qDrI4ugR0exWckiMAzyw,한주먹,0.013276831252354486,subscriber_count,channel_age_days,avg_like_count,0
UCwUI2b5vUxnkjS-w0GTK-xQ,호와수,0.01585408162941722,avg_normal_view,subscriber_count,avg_like_count,0
UC8W1G6KxaibtDVlSjztBDKg,뉴질랜드 시골가족 / 뉴시가 newseega,0.010671472050618759,subscriber_count,avg_normal_view,avg_like_count,0
UCAtGPbK4AWmeoaREsNLLZhg,마닥개_MADAKGAE,0.0464469671111231,subscriber_count,avg_comment_count,avg_like_count,0
UCHnrGMva30gmX1E2NDsqFFw,이제는 지방시대,0.11218317017744867,avg_view_count,subscriber_count,cat_politics,0
UC6c5kjucINs9l9WyIcGd4gA,우주여행TV,0.016193842018741918,avg_view_count,cv,avg_upload_interval_days,0
UCFy5Cj0Z-5ruLN2kKO0aH0A,셀레브 - sellev.,0.20414972752239377,genre_TV+방송,gap_ratio,subscriber_count,1
UC0L1J2oXBWkZbvLG8KTPgzw,뽀현욱TV,0.018257501919135208,genre_TV+방송,avg_view_count,subscriber_count,0
UCdL6zLzOiDJScnPV80oNIdA,NTD Korea,0.08223222402505846,avg_view_count,subscriber_count,cat_politics,0
UC912Q30VlIig5POHn1caiYg,이사벨아빠 Isabelle Daddy,0.022938342382848885,subscriber_count,avg_like_count,outlier_ratio,0
UCKmQlVBsuwvArxWS9AmlLBA,깡레이더,0.07918168766349767,subscriber_count,avg_upload_interval_days,regularity_score,0
UC7raW5CP8mG0VrtiD-w5tzA,밀짱,0.004458250929388743,subscriber_count,sensitive_score,cat_aggro,0
UCoGO9lsemT3YSPvNlu3kOKQ,도징징,0.004114615687398733,subscriber_count,total_views,cat_politics,0
UCuHiaEDD5x7bv67jd1RFk5A,송송한일상,0.0852699426417592,avg_view_count,subscriber_count,gap_ratio,0
UCaBVyqfA5t5scUMwMGl7u7Q,춘자 YouTube,0.7212173826354814,subscriber_count,gap_ratio,total_views,1
UCxcBtwqohe8lOzN1kHpNJuQ,엄방대TV,0.018557572471786972,subscriber_count,avg_like_count,avg_upload_interval_days,0
UCV1wlFSXDCnEPHI_q04J1aQ,나현우,0.15541045076678114,max_gap_days,gap_ratio,regularity_score,0
UCWIyB84unq398yADVYW6acA,딩고 푸드,0.9526874248533607,genre_TV+방송,avg_comment_count,max_gap_days,1
UCjkYAU5QaPCW_I4MSZqnC8g,Double Trouble en Corea,0.026575911873828385,avg_view_count,avg_upload_interval_days,subscriber_count,0
UCpVLAetJt6_XjktxxhDUY2w,구스마일,0.0634070634625925,avg_view_count,genre_게임,avg_upload_interval_days,0
UCGv8eaHcDr4mRsL-bSFzGjg,가니가니 - 차린이 차량설명서,0.012483771661732814,subscriber_count,n_sensitive_videos,cat_hate,0
UCCjdkgK7MLTYcyiLC0MZqVQ,drawingj 드로잉제이,0.1438204333231806,max_gap_days,subscriber_count,avg_like_count,0
UCMJiRC8ebr3BM1bqSGy3lXA,강쥐G,0.018498564258984447,subscriber_count,std_view_count,cat_aggro,0
UCHecgF6jOunc1UsO021EiGQ,임실들깨아줌마,0.005016150162226716,avg_view_count,subscriber_count,channel_age_days,0
UC1kH-VYlqReIIo5rYQ6IoEA,B-NOTE 비노트,0.02915193222419544,subscriber_count,avg_view_count,avg_upload_interval_days,0
UC5QG73vlu9l1yLmPwFLO3Kw,선수탐구,0.01818809887231621,subscriber_count,avg_view_count,sensitive_video_ratio,0
UCHl_zBFk1ubKmb9R67-cCcQ,Clay Art TV,0.1849746860079184,max_gap_days,gap_ratio,std_upload_interval_days,0
UCXteMTpHAvyDP05G0QULuZA,Silica Gel 실리카겔,0.08128468423188642,video_count,subscriber_count,gap_ratio,0
UCg622HxfWD3Q71WSt6x0gyg,아야금AYAGEUM,0.27962458972696214,genre_가수+댄스+음악,avg_like_count,total_views,1
UCFM_07Mxv6CglREk8qdkPaw,따효니DDaHyoNi,0.0036106797610463742,cv,subscriber_count,outlier_ratio,0
UCtywiRdHUqEPpt5xCoJ1PGA,선아의 하루 Suna's day,0.8193235197974889,max_gap_days,std_upload_interval_days,total_views,1
UCEzvxHNrMzAP0HH7QDmd8Pg,난닝구TV,0.026925388116367854,subscriber_count,channel_age_days,genre_게임,0
UCANLxGPq2Fd7aauz3byi_8A,레뚜,0.9262720240773219,max_gap_days,subscriber_count,avg_normal_view,1
UChna8lSxMjKnbIHwmfHEf4Q,김희재 HEEJAE,0.17061372116727322,max_gap_days,avg_normal_view,video_count,0
UCFgHVn4uiXW9d-eq13ubI3g,김빠른,0.09995576552017559,subscriber_count,max_gap_days,avg_normal_view,0
UCQkIH55mkTKgecG2HTYAk1Q,ㄴ신봉선ㄱ,0.13131408427095612,max_gap_days,subscriber_count,gap_ratio,0
UCVFSrUkV0LTzi4bLICZ7SEw,숏쯔,0.9563370611214377,avg_view_count,video_count,avg_comment_count,1
UCxthUNFu-GWQZ0YE9AnIetg,집 팔아 화장품 사는 깡나,0.029113635342348045,subscriber_count,outlier_ratio,channel_age_days,0
UC4u2X5QolYdz4faUfKRm3_w,72초TV,0.9545388212784438,max_gap_days,genre_TV+방송,gap_ratio,1
UCff7sQ_kjCEPZvr8h8US8ww,화니 HWAN'E,0.005111091456581526,subscriber_count,channel_age_days,cat_hate,0
UCWIZQ65ZFKTBmjGKOuYS22g,fromsydney,0.12867742166264703,genre_TV+방송,subscriber_count,channel_age_days,0
UCZcyI32yv57Zz0Y8-Nr1V9A,넥슨 YouTube,0.03317842972963937,subscriber_count,genre_게임,avg_upload_interval_days,0
UCWbbrLELoBRo-8KG1D9m4HQ,삐부찡,0.03950433704098834,subscriber_count,avg_like_count,avg_upload_interval_days,0
UCJr77-8lpG_miCbTyxRv04w,약초꾼 이형설,0.012483459908582129,avg_view_count,subscriber_count,channel_age_days,0
UCmZlkABficAsaDdXzuqmkQw,준호말고준호,0.048621848678483376,subscriber_count,avg_upload_interval_days,avg_like_count,0
UC1AbNPOrkzCxtiPP4v712Vg,승빠,0.023918008594946367,subscriber_count,cv,avg_view_count,0
UCKvfTts0BCr0Zx6FWT_rtEw,김스카이,0.932592587069477,video_count,max_gap_days,avg_comment_count,1
UCz8HFdLQ70WNDrJddLESphg,정재영,0.8256002692710502,video_count,avg_comment_count,subscriber_count,1
UCyWmhgJ3talmk3H5GdmjHfg,Gadget Seoul,0.13204928941443383,max_gap_days,subscriber_count,outlier_ratio,0
UCLUtmYvLE94gdGrA7XAnKBQ,시발낙지,0.35049214330570716,max_gap_days,gap_ratio,video_count,1
UCXOLqHsi_mxJdTIqU7B6OmQ,천양 ChunYang,0.0826548589381781,video_count,subscriber_count,total_views,0
UC2QteGjUq8auzagno8Bw1XQ,SandWorld サンドワールド,0.05960442344165447,avg_comment_count,subscriber_count,genre_어린이+키즈,0
UCZeHMSqeusVpF1hBOtnxIoA,DKTV Daniel,0.0011672488916667691,subscriber_count,cv,cat_politics,0
UCJ8B-zT_okLpHRlFaTPLeYg,주먹커플 Jumuk Couple,0.9047526633816847,max_gap_days,gap_ratio,avg_normal_view,1
UCBIPuIG_7iA9NBIKxIR80wA,우즈벡 라이프 UZBEK LIFE 우라티비,0.19279384688540557,outlier_ratio,avg_like_count,gap_ratio,0
UCAI75j6HUEqV_0wB6SI0qvA,Mr. Moon 라오스 정착기,0.021805983558081908,subscriber_count,avg_like_count,avg_normal_view,0
UCTSfYd4nnazx_kAl3oIBpyw,골 때리는 그녀들 Shooting Stars,0.003959937144026114,subscriber_count,avg_view_count,cat_aggro,0
UCWPfKGv8mXLa0BiZM3dLTug,Jam Jam Toy 잼잼토이,0.8767337103563891,video_count,avg_comment_count,max_gap_days,1
UCDQLgP4w-yZiEKIscZJ5edA,타오르지마 버스터,0.845926893808039,avg_comment_count,avg_normal_view,video_count,1
UCxuZNOyjmFDN2ZtSk81LErg,다혜가다했다DAHYE,0.06061556003320106,subscriber_count,channel_age_days,avg_like_count,0
UCBquPwf_YEAzCmPpd_tfzAA,매드무비 : MadMovie,0.012721548347602921,avg_normal_view,subscriber_count,total_views,0
UC1KHPyA5XiRMxiXcV9kruNA,"카더가든 (Car, the garden)",0.058441386344970994,avg_normal_view,subscriber_count,max_gap_days,0
UCeaLTkpKbf7cbAck4mqBwlQ,스마트리더 SmartLeader,0.5715562448903716,max_gap_days,std_upload_interval_days,gap_ratio,1
UCJvsx6Vr0n2VCwr07LBwF9A,일하다디자인,0.0547624934946304,subscriber_count,avg_view_count,avg_upload_interval_days,0
UChdVrewKcV9b_PMmvscTdGg,천대표 Julius Chun,0.8263687859185558,max_gap_days,gap_ratio,subscriber_count,1
UCtZx90MuFHSQMDYyZ9rArOg,크리스쿠 CHRIS KOO,0.03237097501015316,genre_가수+댄스+음악,subscriber_count,avg_view_count,0
UC4ZOrJ0xNrUsVdX64M8atHQ,펀테나 라이프 FUNTENNA LIFE,0.8803905913304251,max_gap_days,genre_TV+방송,subscriber_count,1
UCWLdJ-g9j-ZUwlnR7fU1yCQ,강스라이팅,0.8284559634297605,avg_view_count,subscriber_count,total_views,1
UCKq95HTgzClC2UD5i9Y-O4w,스광,0.8238162685241426,avg_normal_view,subscriber_count,channel_age_days,1
UCVILvX9vIp-vMFGmCYJtG3A,잡식맨 JOBXICMAN,0.018268993827803996,avg_normal_view,subscriber_count,avg_like_count,0
UCpvkqYCqk2huuMcJsEuiY5g,드파밍,0.011970590507266902,avg_normal_view,subscriber_count,channel_age_days,0
UCMOJFzyD8UyHnGMG_6eqv5w,크포,0.2626794372265576,gap_ratio,subscriber_count,max_gap_days,0
UCQ4580El_76qW17Sw987BmA,백나른,0.014731047019760534,subscriber_count,cat_aggro,outlier_ratio,0
UCwMXUGZsBfy7fqbPrAV21pQ,관찰남,0.8946340707177483,max_gap_days,gap_ratio,std_upload_interval_days,1
UClHUx_fmIGEIuLhyIPgue9Q,홀남매holnammae,0.8822846384366618,max_gap_days,gap_ratio,subscriber_count,1
UChflhu32f5EUHlY7_SetNWw,동빈나,0.5897233487188677,max_gap_days,std_upload_interval_days,gap_ratio,1
UCF_R5sUdfi4msuMlhyfXaOw,피아노요정 숑아,0.008200327443956403,avg_view_count,subscriber_count,genre_가수+댄스+음악,0
UC3Gtk0sWC1NaN5PYW_hbcjg,대한민국 트로트,0.7875095021210986,max_gap_days,gap_ratio,subscriber_count,1
UCeOMXtIby2Q7zEshYudsnRw,시연은애교용,0.04299880196363585,avg_normal_view,subscriber_count,channel_age_days,0
UCFfK4rHnI034zostNwzXHIw,해피퍼니 Happy Funny,0.9257011497658424,max_gap_days,subscriber_count,gap_ratio,1
UCU3a9Sfk2C8nlROnr8wZApA,Tiny Desk Korea,0.8521580593741346,avg_normal_view,subscriber_count,std_view_count,1
UCi3BnqSK4DPzRj8szUeLIQA,하나나 Hanana,0.14968412297756467,max_gap_days,video_count,channel_age_days,0
UCRhdSOsdo7upnTIP7tObYnw,kimbbomami 김뽀마미,0.013487779546742502,subscriber_count,avg_view_count,genre_라이프+취미,0
UCwL6QaI3kpmDfCFEaNVMbJQ,송단프로 골프채널,0.14318788481869366,max_gap_days,subscriber_count,outlier_ratio,0
UCBZqXn7fw4pMwk9vFYkoDJQ,파이.D,0.9531691230902962,max_gap_days,gap_ratio,std_upload_interval_days,1
UC5eW3okTTLwiNSQli25vDag,KHAN,0.8928902266651721,video_count,gap_ratio,subscriber_count,1
UCGNCf6ibX1HWndVRgiChpqw,트박스 Twitch clips box,0.6985292889168545,subscriber_count,cv,std_upload_interval_days,1
UCozuuEEitjQXtCzubNO0BGA,나는상윤,0.017867932690919346,subscriber_count,avg_upload_interval_days,sensitive_score,0
UCnPJ_Jcl-dwFuGgqhavB8oA,오하빵 Ohhabbang,0.064091621023313,subscriber_count,video_count,total_views,0
UCGLXVdGDgXoUgDZnxCNPRog,KANGDANIEL OFFICIAL,0.03187985650974263,avg_normal_view,video_count,subscriber_count,0
UChmb0fgHo1KTkvZfmER4uJw,괴인천국,0.867562581413332,avg_normal_view,genre_TV+방송,gap_ratio,1
UCystdrNVOsgcICROHFaipiA,이미숙_숙스러운 미숙씨,0.024777087436283114,avg_normal_view,video_count,subscriber_count,0
UCJmsB6NAU0sp2htDL4KmX0A,전략적죽음,0.014328699567866341,subscriber_count,cv,cat_hate,0
UCZx4PZGDS5IHHoxrFTOCQYQ,샘웨,0.01213654534418638,subscriber_count,cv,avg_normal_view,0
UC9DfBFj076LQWieB2PrB9OA,Davit Barqaia,0.019105377803990888,avg_view_count,subscriber_count,channel_age_days,0
UCZQvXBMUT7ZMM5i9w9ZFp_Q,앤새ANDSADLY,0.010950152368779244,subscriber_count,cv,channel_age_days,0
UClAm2dYo76fXo8Kbf-4Dxdw,양빵당구,0.009566690432405997,subscriber_count,avg_like_count,channel_age_days,0
UCIqW8l5ZaaYV2DWDGeaPSSg,박과장TV,0.015190510887278772,subscriber_count,avg_comment_count,cv,0
UCv8vgtX21MjqkgWxYoXYIVg,더기어 THEGEAR,0.8275239338673887,max_gap_days,total_views,gap_ratio,1
UCD902zDdQCJSRDh5CPvWbig,최예지 골프TV,0.8024890841967022,max_gap_days,gap_ratio,subscriber_count,1
UCQeXy0FwvVQD1o0axg6x42A,BAMI ASMR,0.9280146989391392,max_gap_days,std_upload_interval_days,gap_ratio,1
UC9rpMzC-SjMSrxhQElZDzTw,거제폭격기,0.1715512676469408,max_gap_days,gap_ratio,avg_upload_interval_days,0
UC5Krj_2tLJgAyT7SwTsAIzQ,Dragon Lake,0.8076171902149737,max_gap_days,subscriber_count,gap_ratio,1
UCqrLe9SjDcomlM4mbJ8Q-ig,FlowGolf최대룡,0.15003509516277108,max_gap_days,subscriber_count,gap_ratio,0
UCEZ5yqYZtvAjNLb__1dd1SQ,홍차 HONGCHA,0.03566574320607251,genre_TV+방송,std_view_count,avg_view_count,0
UCP-m9LlOGk9nVQRug61Exqw,NFROG TACTICAL LAB,0.08578654685667936,avg_view_count,subscriber_count,total_views,0
UC2XRTuTf0tnqcNBcWeaCVFg,Hale In Ocean 정혜일,0.6643738687640245,max_gap_days,avg_normal_view,avg_comment_count,1
UCdhukF6o5_ENjbf_9oNGXNQ,San Diego Padres,0.006591327080546529,subscriber_count,avg_like_count,channel_age_days,0
UCA12PSvVDVYEVYNJzmERnew,마이리틀타이거,0.12236740158235306,subscriber_count,max_gap_days,gap_ratio,0
UCzrdcEZfNZ00g7HXEybWnTg,태국 박서방 TV,0.00995311864397522,subscriber_count,hiatus_count_30d,n_sensitive_videos,0
UC6yQArYJNJQb3PVqP5jhnAQ,파우더룸,0.12793066933819877,max_gap_days,gap_ratio,outlier_ratio,0
UCfba9cyRs4aRiKaGi11d2Ig,도그홀,0.020756894769986253,avg_view_count,subscriber_count,genre_게임,0
UCc4lFNN1eR5Qf1JMUgECaKg,Thomas Kim,0.7766079523882439,max_gap_days,channel_age_days,std_upload_interval_days,1
UCo2qwN2FUPnLLJjHXNusFyQ,톡희짱,0.8981745150098587,gap_ratio,max_gap_days,std_upload_interval_days,1
UCRaEQm6yar7P7FeVpkL8xYg,맹피셜,0.02272909042202374,subscriber_count,total_views,avg_upload_interval_days,0
UCkCx5-MOLTeCQGX9_8bw5zw,윤주부 YJB,0.02110329420483162,subscriber_count,cv,avg_upload_interval_days,0
UCnet0ISpaEA3oyteCLh73lA,이수날,0.9056250311832005,max_gap_days,gap_ratio,subscriber_count,1
UC1hfB2wB4uU23FgaUtZpYeg,하이엘린,0.8811101181329591,max_gap_days,avg_normal_view,gap_ratio,1
UCpSFkW-1TFYy--Ag7__0w5A,블개,0.20244895237602512,max_gap_days,gap_ratio,subscriber_count,0
UCNmxnKQfnQ_Ya-CODk5hgqQ,얼씨구TV,0.12780321225408578,avg_view_count,subscriber_count,gap_ratio,0
UCZ8VLBDq25xm6wPYSBM3PQA,아이엠엄빠,0.8598591186067056,avg_view_count,max_gap_days,subscriber_count,1
UCnHpEWXz2Ehirkc3wuFfUfw,옥뷰티 OK Beauty,0.6196661820639003,max_gap_days,video_count,total_views,0
UCjBMozaocv9AYsGRVqUVImQ,레볼루션 하트 Official,0.8079502284450646,gap_ratio,subscriber_count,avg_normal_view,1
UCOcwWan9d5h4AmSYq9A5hBQ,미션카파서블(Mission Carpossible),0.030857865091657086,subscriber_count,outlier_ratio,cv,0
UCPmxRedjNcsGVOXX-bYjhbw,Cats Family Korean - 고양이 가족 한국어,0.05821596201419664,avg_view_count,avg_comment_count,subscriber_count,0
UCBGNJPYHfRFB9h0ibvrKhGA,카야라니,0.01716377578589706,subscriber_count,cv,avg_like_count,0
UClnrP3qpx9Iq_V2e3SzG9Ow,최고기 마술채널 Magic Trick,0.7425415618408574,genre_TV+방송,max_gap_days,gap_ratio,1
UChHOh0V01AfutBC93PfsPPA,Umi's cooking우미스쿠킹,0.8175222806725477,std_upload_interval_days,max_gap_days,gap_ratio,1
UCv3q6A4tV6bv9APp7iccKWQ,진진JINJIN,0.09175210656458485,channel_age_days,avg_like_count,subscriber_count,0
UC4Jc7nRQS5yGF-gyFwutXMw,콜라냥,0.12186832195102465,avg_normal_view,subscriber_count,max_gap_days,0
UCZtpUg2WzSJq2Ns1Yb785eQ,"대만사는,아이스크림 선배",0.07210377763453221,subscriber_count,max_gap_days,avg_upload_interval_days,0
UCeAVJesn059sG6t-1XCgfJQ,네가 빠진 세계,0.031140895468749333,subscriber_count,avg_like_count,cv,1
UCFRtL4GPsBsvAoJF0gnSOBA,산골짜기동물칭구Valley Cat Friends,0.0037089572474434023,subscriber_count,avg_like_count,cv,0
UCYjgvxN7seXDEy6J3oo-YCQ,라치카 La Chica,0.20155780796868356,max_gap_days,subscriber_count,video_count,0
UCeMnE-DVMyn_XOZ4NcGtp6A,텃밭농부,0.0395229579661053,avg_view_count,std_view_count,subscriber_count,0
